second,family,mature,births,max_generation,changed_births,late_births
830,2,1,18,10,18,0
830,3,0,3,1,2,0
840,0,30,165,21,154,0
840,1,5,63,13,63,0
840,2,2,19,10,19,0
840,3,0,3,1,2,0
850,0,32,169,21,158,0
850,1,5,63,13,63,0
850,2,2,19,10,19,0
850,3,0,3,1,2,0
860,0,29,171,21,160,0
860,1,5,63,13,63,0
860,2,2,19,10,19,0
860,3,0,3,1,2,0
870,0,29,174,21,163,0
870,1,5,63,13,63,0
870,2,2,19,10,19,0
870,3,0,3,1,2,0
880,0,26,179,21,168,0
880,1,5,63,13,63,0
880,2,2,19,10,19,0
880,3,0,3,1,2,0
890,0,28,183,21,172,0
890,1,4,63,13,63,0
890,2,2,19,10,19,0
890,3,0,3,1,2,0
900,0,27,186,21,175,0
900,1,3,63,13,63,0
900,2,2,19,10,19,0
900,3,0,3,1,2,0
910,0,26,187,21,176,1
910,1,2,63,13,63,0
910,2,2,19,10,19,0
910,3,0,3,1,2,0
920,0,22,189,21,178,3
920,1,3,64,13,64,1
920,2,2,19,10,19,0
920,3,0,3,1,2,0
930,0,20,193,21,182,7
930,1,3,64,13,64,1
930,2,2,19,10,19,0
930,3,0,3,1,2,0
940,0,17,194,21,183,8
940,1,4,65,14,65,2
940,2,2,19,10,19,0
940,3,0,3,1,2,0
950,0,17,197,21,186,11
950,1,4,66,15,66,3
950,2,1,19,10,19,0
950,3,0,3,1,2,0
960,0,20,203,22,192,17
960,1,4,66,15,66,3
960,2,1,19,10,19,0
960,3,0,3,1,2,0
970,0,22,206,23,195,20
970,1,5,67,15,67,4
970,2,1,19,10,19,0
970,3,0,3,1,2,0
980,0,21,209,23,198,23
980,1,5,67,15,67,4
980,2,1,19,10,19,0
980,3,0,3,1,2,0
990,0,17,210,23,199,24
990,1,6,68,16,68,5
990,2,2,20,10,20,1
990,3,0,3,1,2,0
1000,0,18,212,24,201,26
1000,1,7,69,16,69,6
1000,2,3,21,11,21,2
1000,3,0,3,1,2,0
1010,0,20,215,24,204,29
1010,1,6,70,16,70,7
1010,2,3,21,11,21,2
1010,3,0,3,1,2,0
1020,0,23,219,24,208,33
1020,1,6,70,16,70,7
1020,2,3,21,11,21,2
1020,3,0,3,1,2,0
1030,0,23,222,25,211,36
1030,1,6,70,16,70,7
1030,2,3,21,11,21,2
1030,3,0,3,1,2,0
1040,0,23,223,25,212,37
1040,1,4,70,16,70,7
1040,2,3,21,11,21,2
1040,3,0,3,1,2,0
1050,0,19,224,26,213,38
1050,1,3,70,16,70,7
1050,2,2,21,11,21,2
1050,3,0,3,1,2,0
1060,0,15,228,26,217,42
1060,1,3,71,16,71,8
1060,2,2,21,11,21,2
1060,3,0,3,1,2,0
1070,0,17,233,26,222,47
1070,1,3,72,16,72,9
1070,2,1,21,11,21,2
1070,3,0,3,1,2,0
1080,0,24,240,26,229,54
1080,1,3,72,16,72,9
1080,2,1,21,11,21,2
1080,3,0,3,1,2,0
1090,0,26,244,26,233,58
1090,1,2,72,16,72,9
1090,2,1,21,11,21,2
1090,3,0,3,1,2,0
1100,0,31,251,26,240,65
1100,1,2,72,16,72,9
1100,2,1,21,11,21,2
