second,id,parent,node,organism_parent,lineage,x,y,role,energy
118,7,1,3,3,4,11.6879,9.77081,3,0.797659
118,6,0,4,2,3,-9.16979,11.2844,0,0.408358
118,7,0,4,3,4,10.3612,9.67202,2,0.491878
118,6,4,5,2,3,-10.4911,11.326,0,0.314782
118,7,4,5,3,4,9.49379,9.30484,3,0.447826
118,6,5,6,2,3,-11.6772,10.8424,0,0.310594
118,9,-1,0,7,4,-3.44367,-22.5346,1,0.26128
118,6,6,7,2,3,-12.9566,10.9027,0,0.310514
118,6,7,8,2,3,-14.1304,10.3887,0,0.309515
118,11,-1,0,6,3,-17.7428,18.6591,1,0.226664
118,11,0,1,6,3,-18.488,19.346,4,0.195568
118,9,0,1,7,4,-3.72721,-23.47,4,0.235907
118,11,1,2,6,3,-18.3552,18.0098,3,0.19525
118,11,1,3,6,3,-17.1936,19.4773,3,0.183051
118,11,0,4,6,3,-16.9342,17.679,0,0.255845
118,4,0,1,0,1,-12.2051,-10.4808,8,1.77674
118,11,4,5,6,3,-16.7317,16.3552,0,0.281476
118,11,5,6,6,3,-16.2562,15.1571,0,0.302191
118,11,6,7,6,3,-16.4476,13.8823,0,0.316776
118,9,1,2,7,4,-2.57165,-22.9036,3,0.229185
118,11,7,8,6,3,-16.1653,12.6281,0,0.324316
118,14,-1,0,11,3,-13.7879,13.9266,1,0.265281
118,14,0,1,11,3,-14.491,13.123,4,0.222208
118,14,1,2,11,3,-13.2251,13.3403,3,0.224988
118,14,1,3,11,3,-14.9737,14.3194,3,0.190403
118,14,0,4,11,3,-12.9125,14.8354,0,0.308175
118,4,0,2,0,1,-10.814,-10.289,8,1.81403
118,9,1,3,7,4,-4.39459,-22.3248,3,0.233901
118,9,0,4,7,4,-3.27286,-21.5737,2,0.281311
118,14,4,5,11,3,-11.599,15.1264,0,0.356171
118,9,4,5,7,4,-3.00935,-20.9546,3,0.289605
118,17,-1,0,3,4,8.03281,3.46339,1,0.354348
118,18,-1,0,9,4,5.64601,-15.0246,1,0.122097
118,17,0,1,3,4,8.64111,4.36227,4,0.355902
118,17,1,2,3,4,7.36673,4.48633,3,0.345812
118,17,1,3,3,4,8.70323,3.09138,3,0.369685
118,17,0,4,3,4,7.85573,2.39338,2,0.342862
118,17,4,5,3,4,7.26939,1.15913,3,0.32999
118,18,0,1,9,4,6.14547,-14.1535,4,0.0949625
118,22,-1,0,1,2,-5.82005,-6.47075,1,0.270625
118,22,0,1,1,2,-6.72693,-6.3161,4,0.283621
118,23,-1,0,17,4,1.76091,10.4755,1,0.327669
118,18,1,2,9,4,4.94577,-14.6378,3,0.109718
118,22,1,2,1,2,-5.83534,-7.28441,3,0.269931
118,23,0,1,17,4,0.88607,11.1483,4,0.328795
118,18,1,3,9,4,6.33489,-15.3904,3,0.0668343
118,22,1,3,1,2,-5.70805,-5.49997,3,0.355169
118,23,1,2,17,4,0.726166,9.88328,3,0.327709
118,24,-1,0,22,2,8.20251,-9.26614,1,0.400627
118,18,0,4,9,4,5.05996,-15.8569,2,0.144559
118,23,1,3,17,4,2.17108,11.169,3,0.331618
118,14,5,6,11,3,-10.3228,15.2985,0,0.410738
118,24,0,1,22,2,8.91276,-8.65368,4,0.394749
118,18,4,5,9,4,4.16853,-16.4699,3,0.157655
118,23,0,4,17,4,2.53502,9.70586,2,0.315591
118,24,1,2,22,2,7.63404,-8.34028,3,0.389194
118,23,4,5,17,4,3.11538,8.64612,3,0.304286
118,14,6,7,11,3,-9.24725,14.5544,0,0.45346
118,24,1,3,22,2,9.00685,-9.98757,3,0.402341
118,27,-1,0,23,4,-0.352862,5.22812,1,0.325246
118,28,-1,0,24,2,0.182042,-14.4656,1,0.365826
118,14,7,8,11,3,-8.02925,14.1037,0,0.45826
118,27,0,1,23,4,-1.39728,5.10279,4,0.330483
118,27,1,2,23,4,-0.586791,4.09822,3,0.320721
118,28,0,1,24,2,-0.552541,-13.8871,4,0.583471
118,29,-1,0,14,3,-12.9055,13.9379,1,0.0728393
118,27,1,3,23,4,-0.778427,6.20766,3,0.352666
118,30,-1,0,9,4,-11.3022,-11.9543,1,0.496193
118,29,0,1,14,3,-11.9989,13.3375,4,0.133678
118,27,0,4,23,4,0.612972,5.4773,2,0.320709
118,30,0,1,9,4,-10.3876,-11.4486,4,0.523337
118,29,1,2,14,3,-12.1476,14.604,3,0.0479442
118,33,-1,0,17,4,0.983898,0.467282,1,0.429103
118,30,1,2,9,4,-11.608,-11.0229,3,0.537073
118,29,1,3,14,3,-13.0218,12.5678,3,0.021495
118,33,0,1,17,4,0.0106681,0.12214,4,0.471665
118,35,-1,0,11,3,-18.5338,18.7221,1,0.29941
118,30,1,3,9,4,-10.6668,-12.7264,3,0.533926
118,29,0,4,14,3,-13.7245,14.8945,0,0.0754763
118,33,1,2,17,4,1.15518,-0.450891,3,0.46583
118,35,0,1,11,3,-19.2844,19.4204,4,0.280507
118,30,0,4,9,4,-12.2045,-12.5883,2,0.466339
118,29,4,5,14,3,-13.4554,16.2026,0,0.0773649
118,33,1,3,17,4,-0.0296413,1.42611,3,0.553633
118,35,1,2,11,3,-19.19,18.1164,3,0.280826
118,30,4,5,9,4,-13.4377,-13.2072,3,0.444726
118,27,4,5,23,4,1.34829,5.48766,3,0.315522
118,28,1,2,24,2,-0.547763,-15.2126,3,0.697962
118,29,5,6,14,3,-13.2098,17.4645,0,0.0770215
118,33,0,4,17,4,1.91033,0.811393,2,0.41915
118,35,1,3,11,3,-18.0134,19.8553,3,0.275959
118,37,-1,0,30,4,-10.4796,-12.0458,1,1.18621
118,38,-1,0,27,4,-0.0316738,4.42945,1,1.02743
118,33,4,5,17,4,2.55038,0.911318,3,0.426471
118,29,6,7,14,3,-12.2976,18.3759,0,0.0766132
118,35,0,4,11,3,-17.5571,17.9217,0,0.314096
118,37,0,1,30,4,-9.59624,-11.4363,4,1.19904
118,38,0,1,27,4,-0.628284,3.48891,4,1.13321
118,40,-1,0,33,4,0.403507,0.91849,1,0.495665
118,35,4,5,11,3,-16.2691,17.3743,0,0.324588
118,37,1,2,30,4,-10.8283,-11.0873,3,1.17097
118,28,1,3,24,2,0.691459,-13.4063,3,0.658782
118,35,5,6,11,3,-15.0863,17.8645,0,0.331277
118,37,1,3,30,4,-9.87992,-12.6686,3,1.19986
118,38,1,2,27,4,0.599229,3.7112,3,1.10737
118,35,6,7,11,3,-13.8227,18.0346,0,0.334518
118,37,0,4,30,4,-11.3386,-12.676,2,1.18009
118,39,-1,0,22,2,-5.13402,-6.89164,1,0.273333
118,41,-1,0,9,4,-4.17324,-22.8089,1,0.264496
118,41,0,1,9,4,-4.02347,-21.76,4,0.253513
118,42,-1,0,17,4,7.16257,3.58963,1,0.420396
118,43,-1,0,23,4,1.28382,9.95918,1,0.366718
118,41,1,2,9,4,-5.10924,-22.4492,3,0.24902
118,42,0,1,17,4,6.19421,3.10154,4,0.398371
118,43,0,1,23,4,0.35108,10.434,4,0.355749
118,42,1,2,17,4,7.29252,2.58525,3,0.39795
118,44,-1,0,24,2,7.94893,-10.06,1,0.430545
118,43,1,2,23,4,0.762988,9.19089,3,0.366521
118,38,1,3,27,4,-0.790042,4.74734,3,1.08583
118,42,1,3,17,4,6.47133,4.31397,3,0.385751
118,44,0,1,24,2,7.50206,-9.23169,4,0.415826
118,42,0,4,17,4,7.99354,4.19341,2,0.431841
118,4,0,3,0,1,-11.7467,-9.04322,8,1.66099
118,36,-1,0,1,2,12.6639,-1.65047,1,0.428667
118,45,-1,0,4,1,-9.63518,-9.82222,1,0.240769
118,44,1,2,24,2,7.20708,-10.4912,3,0.405433
118,45,0,1,4,1,-8.8494,-9.55807,8,0.894319
118,43,1,3,23,4,1.44006,11.1232,3,0.341446
118,45,0,2,4,1,-10.2087,-9.25816,8,0.645796
118,46,-1,0,28,2,0.836872,-14.0007,1,0.542904
118,45,0,3,4,1,-9.98236,-10.5681,8,0.688449
118,40,0,1,33,4,1.33558,1.30732,4,0.486112
118,46,0,1,28,2,1.40137,-14.6969,4,0.570696
118,47,-1,0,7,4,10.2761,10.4024,1,0.513733
119,0,-1,0,4294967295,1,-14.127,-7.74665,1,0.427463
119,0,0,1,4294967295,1,-13.2847,-7.78416,8,1.25312
119,0,0,2,4294967295,1,-14.4828,-6.98948,8,1.30805
119,0,0,3,4294967295,1,-14.6671,-8.37714,8,1.30323
119,1,-1,0,4294967295,2,12.4048,-0.630889,1,0.47649
119,1,0,1,4294967295,2,12.0272,0.210259,4,0.473516
119,1,1,2,4294967295,2,11.7108,-1.06134,3,0.471195
119,1,1,3,4294967295,2,13.2878,-0.156314,3,0.471841
119,6,-1,0,2,3,-7.93532,11.4838,1,0.368088
119,7,-1,0,3,4,11.6059,10.7061,1,0.304116
119,4,-1,0,0,1,-11.9383,-9.79473,1,0.58706
119,7,0,1,3,4,12.149,11.6308,4,0.646807
119,7,1,2,3,4,10.9093,11.375,3,0.815138
119,7,1,3,3,4,12.5109,10.4442,3,0.746762
119,6,0,4,2,3,-9.16988,11.2876,0,0.407042
119,7,0,4,3,4,10.9258,9.82305,2,0.461544
119,6,4,5,2,3,-10.4917,11.3238,0,0.414089
119,7,4,5,3,4,9.81609,9.02338,3,0.502709
119,6,5,6,2,3,-11.6755,10.8333,0,0.394429
119,9,-1,0,7,4,-3.53855,-22.5675,1,0.235753
119,6,6,7,2,3,-12.9557,10.8863,0,0.335033
119,6,7,8,2,3,-14.1293,10.3706,0,0.30627
119,11,-1,0,6,3,-17.9829,18.7784,1,0.206957
119,11,0,1,6,3,-18.8139,19.3599,4,0.177541
119,9,0,1,7,4,-4.03141,-23.4325,4,0.214502
119,11,1,2,6,3,-18.475,18.0645,3,0.178349
119,11,1,3,6,3,-17.543,19.6544,3,0.1649
119,11,0,4,6,3,-17.0593,17.9039,0,0.23416
119,4,0,1,0,1,-12.6908,-10.232,8,1.83441
119,11,4,5,6,3,-16.8438,16.5765,0,0.257797
119,11,5,6,6,3,-16.4166,15.3572,0,0.276745
119,11,6,7,6,3,-16.662,14.0899,0,0.290006
119,9,1,2,7,4,-2.84702,-22.9615,3,0.211343
119,11,7,8,6,3,-16.4021,12.8316,0,0.296836
119,14,-1,0,11,3,-13.3317,13.4502,1,0.247578
119,14,0,1,11,3,-13.666,12.4291,4,0.198352
119,14,1,2,11,3,-12.5514,13.09,3,0.202556
119,14,1,3,11,3,-14.7732,13.1155,3,0.159546
119,14,0,4,11,3,-12.6801,14.5626,0,0.295249
119,4,0,2,0,1,-11.1243,-9.92349,8,1.7787
119,9,1,3,7,4,-4.30327,-22.1543,3,0.212291
119,9,0,4,7,4,-3.08325,-21.6512,2,0.26401
119,14,4,5,11,3,-11.3951,15.091,0,0.343405
119,9,4,5,7,4,-2.4562,-20.6902,3,0.357328
119,17,-1,0,3,4,7.97499,3.43746,1,0.324223
119,18,-1,0,9,4,5.78165,-14.6308,1,0.19201
119,17,0,1,3,4,8.62641,4.30245,4,0.317404
119,17,1,2,3,4,7.38816,4.56968,3,0.303897
119,17,1,3,3,4,8.93688,3.06228,3,0.330802
119,17,0,4,3,4,7.79354,2.43884,2,0.323042
119,17,4,5,3,4,7.55154,1.8029,3,0.31699
119,18,0,1,9,4,5.94638,-13.5907,4,0.110617
119,22,-1,0,1,2,-6.15276,-6.49429,1,0.354292
119,22,0,1,1,2,-7.07481,-6.4876,4,0.355289
119,23,-1,0,17,4,1.298,10.7778,1,0.313095
119,18,1,2,9,4,4.97999,-14.4159,3,0.0923073
119,22,1,2,1,2,-6.04535,-7.30556,3,0.351566
119,23,0,1,17,4,0.35835,11.3069,4,0.321969
119,18,1,3,9,4,6.83211,-14.4799,3,0.106238
119,22,1,3,1,2,-6.24506,-5.47266,3,0.365371
119,23,1,2,17,4,0.218315,10.0107,3,0.321773
119,24,-1,0,22,2,8.40169,-9.03648,1,0.371778
119,18,0,4,9,4,5.46881,-15.6621,2,0.128628
119,23,1,3,17,4,1.57974,11.7149,3,0.337827
119,14,5,6,11,3,-10.1427,15.3622,0,0.393357
119,24,0,1,22,2,9.37969,-8.9941,4,0.363372
119,18,4,5,9,4,4.83158,-16.7675,3,0.116926
119,23,0,4,17,4,2.19931,10.3447,2,0.301968
119,24,1,2,22,2,8.38978,-8.14625,3,0.36419
119,23,4,5,17,4,2.72099,9.93045,3,0.290987
119,14,6,7,11,3,-9.03365,14.7031,0,0.442906
119,24,1,3,22,2,8.65118,-10.0854,3,0.363328
119,27,-1,0,23,4,-1.12665,4.87769,1,0.388263
119,28,-1,0,24,2,-0.484221,-14.4562,1,0.17176
119,14,7,8,11,3,-7.78949,14.3849,0,0.478854
119,27,0,1,23,4,-2.18164,4.68483,4,0.453209
119,27,1,2,23,4,-1.22946,3.83162,3,0.497088
119,28,0,1,24,2,-1.32452,-14.0878,4,0.46206
119,29,-1,0,14,3,-12.5508,13.7802,1,0.13298
119,27,1,3,23,4,-1.36906,5.64132,3,0.406291
119,30,-1,0,9,4,-11.0268,-11.5628,1,0.490852
119,29,0,1,14,3,-11.6232,13.2618,4,0.220196
119,27,0,4,23,4,-0.154118,5.2869,2,0.332887
119,30,0,1,9,4,-9.99545,-11.4026,4,0.484449
119,29,1,2,14,3,-11.9357,14.5207,3,0.215533
119,33,-1,0,17,4,0.278149,0.241125,1,0.487544
119,30,1,2,9,4,-11.045,-10.7732,3,0.476794
119,29,1,3,14,3,-12.5745,12.3736,3,0.199739
119,33,0,1,17,4,-0.496974,-0.465145,4,0.715789
119,35,-1,0,11,3,-18.7759,18.7238,1,0.276537
119,30,1,3,9,4,-10.6737,-12.5256,3,0.49282
119,29,0,4,14,3,-13.4199,14.7142,0,0.0874177
119,33,1,2,17,4,0.766998,-0.472558,3,0.604341
119,35,0,1,11,3,-19.6193,19.2937,4,0.257692
119,30,0,4,9,4,-12.033,-11.8273,2,0.503525
119,29,4,5,14,3,-13.3588,16.0852,0,0.0698703
119,33,1,3,17,4,-0.669574,0.775094,3,0.881429
119,35,1,2,11,3,-19.3043,18.0204,3,0.260425
119,30,4,5,9,4,-12.7675,-11.8626,3,0.607896
119,27,4,5,23,4,1.18792,5.6372,3,0.307058
119,28,1,2,24,2,-0.67357,-15.2558,3,0.565804
119,29,5,6,14,3,-13.2725,17.3921,0,0.0635802
119,33,0,4,17,4,1.17959,0.775887,2,0.43269
119,35,1,3,11,3,-18.4269,19.9166,3,0.251176
119,37,-1,0,30,4,-10.3381,-11.9175,1,1.18321
119,38,-1,0,27,4,-0.593554,4.23245,1,1.11344
119,33,4,5,17,4,2.33617,1.06294,3,0.412156
119,29,6,7,14,3,-12.5144,18.4529,0,0.061692
119,35,0,4,11,3,-17.7055,18.0525,0,0.291519
119,37,0,1,30,4,-9.31361,-11.6911,4,1.19877
119,38,0,1,27,4,-0.949778,3.21665,4,1.17632
119,40,-1,0,33,4,0.186248,1.06993,1,0.463752
119,35,4,5,11,3,-16.4007,17.5406,0,0.302475
119,37,1,2,30,4,-10.0921,-10.6374,3,1.16491
119,28,1,3,24,2,-0.147177,-13.4735,3,0.535524
119,35,5,6,11,3,-15.1627,17.9372,0,0.309604
119,37,1,3,30,4,-9.8929,-12.8259,3,1.18883
119,38,1,2,27,4,0.284476,3.51148,3,1.17584
119,35,6,7,11,3,-13.8748,17.9602,0,0.313107
119,37,0,4,30,4,-11.3532,-12.2068,2,1.17536
119,39,-1,0,22,2,-5.37961,-6.71795,1,0.257333
119,41,-1,0,9,4,-4.33076,-22.68,1,0.228896
119,41,0,1,9,4,-3.82059,-21.7386,4,0.216427
119,42,-1,0,17,4,7.06743,3.59266,1,0.387233
119,43,-1,0,23,4,0.829862,10.2155,1,0.332223
119,41,1,2,9,4,-5.08705,-21.9082,3,0.21125
119,42,0,1,17,4,6.06758,3.19229,4,0.36611
119,43,0,1,23,4,-0.120349,10.5736,4,0.320691
119,42,1,2,17,4,7.24772,2.84895,3,0.366601
119,44,-1,0,24,2,7.54967,-9.192,1,0.390898
119,43,1,2,23,4,0.581344,9.45014,3,0.332184
119,38,1,3,27,4,-1.61326,4.32305,3,1.19939
119,42,1,3,17,4,6.48134,4.37145,3,0.353388
119,44,0,1,24,2,7.41555,-8.28088,4,0.376664
119,42,0,4,17,4,7.94608,4.07336,2,0.398067
119,4,0,3,0,1,-11.5618,-9.08305,8,1.68903
119,36,-1,0,1,2,12.7925,-1.33524,1,0.412667
119,45,-1,0,4,1,-9.25317,-9.64233,1,0.2722
119,44,1,2,24,2,6.57098,-9.29266,3,0.367403
119,45,0,1,4,1,-8.48932,-9.3398,8,0.830867
119,43,1,3,23,4,0.971244,11.2377,3,0.304876
119,45,0,2,4,1,-9.87399,-9.08489,8,0.852947
119,46,-1,0,28,2,0.332511,-14.3859,1,0.528515
119,45,0,3,4,1,-9.40816,-10.4352,8,0.80932
119,40,0,1,33,4,0.990218,1.68473,4,0.454025
119,46,0,1,28,2,1.04247,-14.9831,4,0.518091
119,47,-1,0,7,4,10.8352,10.6397,1,0.501364
119,46,1,2,28,2,1.0006,-13.6718,3,0.50936
119,47,0,1,7,4,9.90028,10.9625,4,0.507169
120,0,-1,0,4294967295,1,-14.1643,-7.72656,1,0.421066
120,0,0,1,4294967295,1,-13.3224,-7.78152,8,1.24841
120,0,0,2,4294967295,1,-14.508,-6.96412,8,1.2806
120,0,0,3,4294967295,1,-14.72,-8.34289,8,1.27778
120,1,-1,0,4294967295,2,12.374,-0.370954,1,0.449579
120,1,0,1,4294967295,2,11.9659,0.453686,4,0.442367
120,1,1,2,4294967295,2,11.7043,-0.830764,3,0.441026
120,1,1,3,4294967295,2,13.2315,0.108232,3,0.448061
120,6,-1,0,2,3,-7.93734,11.4925,1,0.409669
120,7,-1,0,3,4,11.8159,11.0587,1,0.554131
120,4,-1,0,0,1,-11.9402,-9.43459,1,0.597183
120,7,0,1,3,4,12.2053,12.037,4,0.677693
120,7,1,2,3,4,10.9956,11.6651,3,0.793075
120,7,1,3,3,4,13.0448,11.0876,3,0.727637
120,6,0,4,2,3,-9.17037,11.2872,0,0.40981
120,7,0,4,3,4,11.4857,10.0948,2,0.488775
120,6,4,5,2,3,-10.492,11.3174,0,0.412848
120,7,4,5,3,4,11.1018,9.495,3,0.462833
120,6,5,6,2,3,-11.6746,10.825,0,0.480298
120,9,-1,0,7,4,-3.58247,-22.4556,1,0.245022
120,6,6,7,2,3,-12.9545,10.8774,0,0.393223
120,6,7,8,2,3,-14.1268,10.3598,0,0.383103
120,11,-1,0,6,3,-18.2279,18.8907,1,0.186674
120,11,0,1,6,3,-19.154,19.3229,4,0.158333
120,9,0,1,7,4,-4.26325,-23.236,4,0.203439
120,11,1,2,6,3,-18.6428,18.0823,3,0.159969
120,11,1,3,6,3,-17.9957,19.9218,3,0.145134
120,11,0,4,6,3,-17.1699,18.1712,0,0.212386
120,4,0,1,0,1,-12.6003,-9.92464,8,1.79082
120,11,4,5,6,3,-16.8732,16.8315,0,0.234431
120,11,5,6,6,3,-16.4868,15.5736,0,0.251943
120,11,6,7,6,3,-16.7756,14.2974,0,0.264127
120,9,1,2,7,4,-2.9999,-23.1522,3,0.195649
120,11,7,8,6,3,-16.5418,13.0227,0,0.270381
120,14,-1,0,11,3,-12.6721,12.8679,1,0.261993
120,14,0,1,11,3,-12.5063,11.8023,4,0.252374
120,14,1,2,11,3,-11.8086,12.9045,3,0.258444
120,14,1,3,11,3,-13.7684,11.973,3,0.175467
120,14,0,4,11,3,-12.5136,14.1535,0,0.289993
120,4,0,2,0,1,-11.2511,-9.9452,8,1.86844
120,9,1,3,7,4,-4.39832,-21.9389,3,0.193595
120,9,0,4,7,4,-2.91372,-21.583,2,0.291147
120,14,4,5,11,3,-11.3368,14.9288,0,0.338667
120,9,4,5,7,4,-1.99314,-20.7771,3,0.324348
120,17,-1,0,3,4,8.04725,3.58434,1,0.294267
120,18,-1,0,9,4,5.79977,-14.3231,1,0.133794
120,17,0,1,3,4,8.67682,4.40759,4,0.282334
120,17,1,2,3,4,7.39164,4.53167,3,0.266333
120,17,1,3,3,4,8.65684,3.11947,3,0.294231
120,17,0,4,3,4,7.84166,2.60359,2,0.297969
120,17,4,5,3,4,7.31692,1.63758,3,0.296731
120,18,0,1,9,4,5.52934,-13.3188,4,0.102798
120,22,-1,0,1,2,-6.476,-6.512,1,0.331684
120,22,0,1,1,2,-7.39175,-6.62734,4,0.325559
120,23,-1,0,17,4,0.641435,11.2232,1,0.288607
120,18,1,2,9,4,4.82485,-14.3919,3,0.101398
120,22,1,2,1,2,-6.2684,-7.29811,3,0.322881
120,23,0,1,17,4,-0.433684,11.3476,4,0.286116
120,18,1,3,9,4,6.75377,-13.6192,3,0.0790791
120,22,1,3,1,2,-6.66388,-5.53639,3,0.333117
120,23,1,2,17,4,0.0176521,10.1249,3,0.29563
120,24,-1,0,22,2,8.42693,-8.87699,1,0.339966
120,18,0,4,9,4,5.94318,-15.3471,2,0.136512
120,23,1,3,17,4,0.580833,12.1501,3,0.281767
120,14,5,6,11,3,-10.1244,15.3996,0,0.394989
120,24,0,1,22,2,9.39033,-9.08751,4,0.329528
120,18,4,5,9,4,5.85141,-16.0363,3,0.124757
120,23,0,4,17,4,1.6769,11.0354,2,0.284916
120,24,1,2,22,2,8.58154,-8.08311,3,0.33845
120,23,4,5,17,4,2.86143,10.448,3,0.278431
120,14,6,7,11,3,-8.91131,14.8987,0,0.441623
120,24,1,3,22,2,8.51038,-10.0632,3,0.318223
120,27,-1,0,23,4,-1.56968,4.58519,1,0.374606
120,28,-1,0,24,2,-0.835446,-14.3807,1,0.507231
120,14,7,8,11,3,-7.62621,14.7089,0,0.459178
120,27,0,1,23,4,-2.5867,4.35118,4,0.413749
120,27,1,2,23,4,-1.63846,3.50138,3,0.473917
120,28,0,1,24,2,-1.75872,-14.56,4,0.589425
120,29,-1,0,14,3,-12.1729,13.5465,1,0.153835
120,27,1,3,23,4,-2.01916,5.48606,3,0.396827
120,30,-1,0,9,4,-10.5086,-11.3719,1,0.527971
120,29,0,1,14,3,-11.1393,13.232,4,0.191012
120,27,0,4,23,4,-0.616755,5.00331,2,0.341601
120,30,0,1,9,4,-9.51371,-11.4655,4,0.474161
120,29,1,2,14,3,-11.7894,14.3521,3,0.21024
120,33,-1,0,17,4,-0.164951,-0.00905746,1,0.325559
120,30,1,2,9,4,-10.4601,-10.5594,3,0.459114
120,29,1,3,14,3,-11.8876,12.1861,3,0.19947
120,33,0,1,17,4,-1.01462,-0.65499,4,0.607416
120,35,-1,0,11,3,-19.0096,18.7151,1,0.253869
120,30,1,3,9,4,-10.4255,-12.3897,3,0.454821
120,29,0,4,14,3,-13.1715,14.4098,0,0.111012
120,33,1,2,17,4,0.230661,-0.80904,3,0.752969
120,35,0,1,11,3,-19.943,19.1419,4,0.234591
120,30,0,4,9,4,-11.5037,-11.1807,2,0.582655
120,29,4,5,14,3,-13.2183,15.8245,0,0.0788263
120,33,1,3,17,4,-0.86094,0.590424,3,0.695631
120,35,1,2,11,3,-19.4426,17.9317,3,0.238545
120,30,4,5,9,4,-12.439,-10.6753,3,0.618723
120,27,4,5,23,4,0.225823,5.20978,3,0.320969
120,28,1,2,24,2,-0.602066,-15.1878,3,0.555823
120,29,5,6,14,3,-13.362,17.1552,0,0.0606061
120,33,0,4,17,4,0.706565,0.58753,2,0.371236
120,35,1,3,11,3,-18.8838,19.9591,3,0.225763
120,37,-1,0,30,4,-9.95183,-11.9356,1,1.15981
120,38,-1,0,27,4,-1.15819,3.85587,1,1.13175
120,33,4,5,17,4,1.75145,1.15505,3,0.40859
120,29,6,7,14,3,-12.8674,18.374,0,0.0530242
120,35,0,4,11,3,-17.862,18.1891,0,0.26912
120,37,0,1,30,4,-8.91357,-11.9162,4,1.15699
120,38,0,1,27,4,-1.32045,2.78182,4,1.13261
120,40,-1,0,33,4,-0.0723165,0.852886,1,0.570004
120,35,4,5,11,3,-16.5534,17.694,0,0.280345
120,37,1,2,30,4,-9.70764,-10.8775,3,1.13996
120,28,1,3,24,2,-1.3721,-13.258,3,0.784644
120,35,5,6,11,3,-15.2786,17.9733,0,0.28772
120,37,1,3,30,4,-9.77443,-12.8232,3,1.19897
120,38,1,2,27,4,-0.293334,3.50543,3,1.12706
120,35,6,7,11,3,-13.9969,17.8108,0,0.291373
120,37,0,4,30,4,-11.0078,-11.9596,2,1.16241
120,39,-1,0,22,2,-5.67224,-6.55529,1,0.241333
120,41,-1,0,9,4,-4.39935,-22.5461,1,0.195183
120,41,0,1,9,4,-3.71711,-21.7847,4,0.186535
120,42,-1,0,17,4,7.15159,3.6637,1,0.393463
120,43,-1,0,23,4,0.47634,10.5091,1,0.326346
120,41,1,2,9,4,-5.02935,-21.6828,3,0.190573
120,42,0,1,17,4,6.16568,3.16284,4,0.36703
120,43,0,1,23,4,-0.559357,10.4501,4,0.318092
120,42,1,2,17,4,7.31786,2.84124,3,0.341166
120,44,-1,0,24,2,7.75241,-8.30393,1,0.456408
120,43,1,2,23,4,0.413468,9.55553,3,0.326338
120,38,1,3,27,4,-2.28445,3.64525,3,1.1461
120,42,1,3,17,4,6.4446,4.3704,3,0.417578
120,44,0,1,24,2,7.79993,-7.34123,4,0.512026
120,42,0,4,17,4,7.99693,4.26197,2,0.423181
120,4,0,3,0,1,-12.07,-8.5924,8,1.80877
120,36,-1,0,1,2,12.8358,-1.02792,1,0.396667
120,45,-1,0,4,1,-8.81489,-9.47041,1,0.271267
120,44,1,2,24,2,6.66691,-8.00004,3,0.522589
120,45,0,1,4,1,-8.1412,-8.955,8,0.927808
120,43,1,3,23,4,0.0523819,11.5992,3,0.298659
120,45,0,2,4,1,-9.58057,-9.13311,8,0.82391
120,46,-1,0,28,2,-0.0299323,-14.6257,1,0.526175
120,45,0,3,4,1,-8.84398,-10.2998,8,0.798348
120,40,0,1,33,4,0.550743,1.71259,4,0.62526
120,46,0,1,28,2,0.415653,-15.4579,4,0.526752
120,47,-1,0,7,4,11.0023,10.8193,1,0.649409
120,46,1,2,28,2,0.901529,-14.2348,3,0.618445
120,47,0,1,7,4,10.2549,11.5155,4,0.72085
120,40,1,2,33,4,-0.735478,1.99607,3,0.893429
121,0,-1,0,4294967295,1,-14.1924,-7.71213,1,0.414666
121,0,0,1,4294967295,1,-13.3518,-7.77929,8,1.23771
121,0,0,2,4294967295,1,-14.5228,-6.94362,8,1.25657
121,0,0,3,4294967295,1,-14.7555,-8.32207,8,1.25492
121,1,-1,0,4294967295,2,12.286,-0.130808,1,0.50059
121,1,0,1,4294967295,2,11.9838,0.741756,4,0.439871
121,1,1,2,4294967295,2,11.5521,-0.493007,3,0.416504
121,1,1,3,4294967295,2,13.1983,0.246652,3,0.428233
121,6,-1,0,2,3,-7.93899,11.5014,1,0.456665
121,7,-1,0,3,4,12.0986,11.7597,1,0.621555
121,4,-1,0,0,1,-12.1444,-9.15912,1,0.610158
121,7,0,1,3,4,12.1096,12.8174,4,0.637616
121,7,1,2,3,4,11.1807,11.976,3,0.659514
121,7,1,3,3,4,12.9389,11.8886,3,0.701299
121,6,0,4,2,3,-9.17115,11.2894,0,0.556508
121,7,0,4,3,4,12.2486,10.7453,2,0.600446
121,6,4,5,2,3,-10.4959,11.3023,0,0.461571
121,7,4,5,3,4,12.0019,9.66343,3,0.466002
121,6,5,6,2,3,-11.6596,10.7378,0,0.512583
121,9,-1,0,7,4,-3.57412,-22.4228,1,0.224615
121,6,6,7,2,3,-12.9394,10.7162,0,0.456907
121,6,7,8,2,3,-14.1349,10.3369,0,0.548715
121,11,-1,0,6,3,-18.5053,18.9652,1,0.165642
121,11,0,1,6,3,-19.4982,19.2472,4,0.137766
121,9,0,1,7,4,-4.31772,-23.0421,4,0.191451
121,11,1,2,6,3,-18.7971,18.1076,3,0.140254
121,11,1,3,6,3,-18.4971,20.0743,3,0.123301
