seconds,id,lineage,generation,cell,parent,x,y,role,vx,vy,hue,mature
360,333,2,10,3,1,12.137,-6.92746,3,0.483274,-0.125557,0.087,1
360,334,2,8,0,-1,-16.4002,10.4823,1,-0.220861,-0.104625,0.096,1
360,334,2,8,1,0,-17.2843,10.0614,4,-0.102445,-0.342649,0.096,1
360,334,2,8,2,1,-15.9852,9.60088,3,-0.0614627,-0.301611,0.096,1
360,334,2,8,3,1,-17.0295,11.3494,3,-0.667128,-0.223334,0.096,1
360,336,2,10,0,-1,2.37141,-20.9047,1,-0.482302,-0.868166,0.092,1
360,336,2,10,1,0,1.33576,-20.7504,4,-0.398925,-0.0242081,0.092,1
360,336,2,10,2,1,2.04482,-21.9935,3,-1.95024,-0.92468,0.092,1
360,336,2,10,3,1,2.45267,-20.0404,3,0.0565491,-0.769588,0.092,1
360,337,2,11,0,-1,15.7671,18.2182,1,0.202924,0.373978,0.093,0
360,339,2,10,0,-1,14.1829,5.55875,1,0.000219739,-0.208644,0.09,0
360,341,2,11,0,-1,15.1395,-8.17224,1,-0.0209197,0.297141,0.089,0
360,341,2,11,1,0,14.1997,-7.68788,4,-0.29839,-0.209247,0.089,0
360,341,2,11,2,1,14.688,-8.97296,3,-0.0447947,-0.0491418,0.089,0
360,342,2,11,0,-1,13.3572,-7.0642,1,0.625553,-0.270656,0.087,0
360,342,2,11,1,0,12.6814,-6.26407,4,0.868303,-0.100533,0.087,0
360,342,2,11,2,1,12.4035,-7.62119,3,-0.204167,0.0398877,0.087,0
360,343,2,7,0,-1,-6.72894,7.24511,1,-0.0854615,0.00707132,0.093,0
360,345,2,5,0,-1,-0.17226,1.88622,1,-0.105591,0.00633846,0.09,0
390,58,4,5,0,-1,8.41005,2.11493,1,0.201546,-0.170725,0.574,1
390,58,4,5,1,0,7.37107,2.50259,8,0.203896,-0.169756,0.574,1
390,58,4,5,2,1,6.47748,2.8897,12,0.192783,-0.238317,0.574,1
390,58,4,5,3,0,8.58089,0.946928,8,0.181135,-0.183468,0.574,1
390,58,4,5,4,3,8.61428,-0.0367812,12,0.155509,-0.195517,0.574,1
390,58,4,5,5,0,9.32601,2.80219,8,0.175813,-0.115863,0.574,1
390,58,4,5,6,5,10.1613,3.32954,12,0.132446,-0.0342409,0.574,1
390,90,4,6,0,-1,8.96534,2.25137,1,0.137925,-0.0872907,0.575,1
390,90,4,6,1,0,9.99652,1.87396,8,0.138447,-0.0782357,0.575,1
390,90,4,6,2,1,10.8821,1.43868,12,0.140573,-0.0766029,0.575,1
390,90,4,6,3,0,8.88654,3.38255,8,0.170914,-0.0778536,0.575,1
390,90,4,6,4,3,9.01908,4.37893,12,0.225433,-0.0759315,0.575,1
390,90,4,6,5,0,8.12798,1.44224,8,0.187234,-0.139118,0.575,1
390,90,4,6,6,5,7.40039,0.774788,12,0.196147,-0.149907,0.575,1
390,148,2,8,0,-1,4.11401,0.559975,1,0.108469,-0.315715,0.089,1
390,148,2,8,1,0,5.15427,0.680235,4,0.121631,-0.374176,0.089,1
390,148,2,8,2,1,3.99629,1.42083,3,0.20043,-0.256646,0.089,1
390,148,2,8,3,1,4.23921,-0.257534,3,0.0894522,-0.33807,0.089,1
390,195,2,7,0,-1,-4.94198,-16.3805,1,-0.680203,-0.213181,0.091,1
390,195,2,7,1,0,-5.88479,-16.8499,4,-0.488615,-0.605552,0.091,1
390,195,2,7,2,1,-4.56109,-17.3191,3,-0.259675,0.0417832,0.091,1
390,195,2,7,3,1,-5.40229,-15.6446,3,-0.928972,-0.428119,0.091,1
390,210,2,7,0,-1,0.456967,-9.71061,1,0.169356,0.293945,0.091,1
390,210,2,7,1,0,1.45966,-9.68219,4,0.15745,0.290072,0.091,1
390,210,2,7,2,1,0.478892,-8.67912,3,0.114109,0.269118,0.091,1
390,223,2,6,0,-1,-6.73611,0.122398,1,-0.0876786,-0.523049,0.094,1
390,223,2,6,1,0,-6.70335,-0.850704,4,-0.353466,-0.528965,0.094,1
390,223,2,6,2,1,-5.87367,0.264339,3,-0.00400595,-0.775362,0.094,1
390,223,2,6,3,1,-7.68283,0.0234664,3,-0.147929,-0.287358,0.094,1
390,231,2,7,0,-1,-19.7126,-5.53767,1,-0.132083,-0.501781,0.095,1
390,231,2,7,1,0,-18.9362,-6.27213,4,-0.0623666,-0.417781,0.095,1
390,231,2,7,2,1,-18.7095,-4.87096,3,-0.20197,-0.392371,0.095,1
390,231,2,7,3,1,-20.243,-6.22236,3,-0.0636855,-0.462844,0.095,1
390,250,2,4,0,-1,4.04629,3.06771,1,0.231384,-0.037842,0.091,1
390,250,2,4,1,0,4.33478,2.05081,4,-0.027276,-0.12723,0.091,1
390,250,2,4,2,1,5.0966,3.18428,3,0.104021,-0.259132,0.091,1
390,250,2,4,3,1,3.23769,2.76113,3,0.146984,0.0876656,0.091,1
390,255,2,9,0,-1,1.03092,-11.4227,1,-0.0805544,0.471508,0.088,1
390,255,2,9,1,0,0.101352,-10.9745,4,-0.0689103,0.45189,0.088,1
390,255,2,9,2,1,0.677298,-12.221,3,-0.516386,0.212119,0.088,1
390,255,2,9,3,1,1.37809,-10.6848,3,-0.0519005,0.565154,0.088,1
390,260,2,7,0,-1,-19.5046,10.4755,1,-0.415422,0.06864,0.095,1
390,260,2,7,1,0,-20.4712,10.6097,4,-0.451029,-0.166401,0.095,1
390,260,2,7,2,1,-19.6175,9.5276,3,-0.23109,0.0080789,0.095,1
390,260,2,7,3,1,-19.4991,11.4875,3,-0.670138,0.0769039,0.095,1
390,261,2,9,0,-1,4.88086,18.9198,1,0.315895,0.133284,0.093,1
390,261,2,9,1,0,5.87502,19.1783,4,0.24965,0.376815,0.093,1
390,261,2,9,2,1,4.55959,19.7414,3,0.0903493,-0.0174522,0.093,1
390,261,2,9,3,1,5.17355,18.0823,3,0.538415,0.189343,0.093,1
390,265,2,8,0,-1,-8.51083,-8.7376,1,0.158789,-0.372936,0.094,1
390,265,2,8,1,0,-9.17427,-9.55628,4,0.0395058,-0.265325,0.094,1
390,265,2,8,2,1,-7.78375,-9.4156,3,0.0495842,-0.388025,0.094,1
390,265,2,8,3,1,-9.26091,-8.25775,3,0.341179,-0.240279,0.094,1
390,273,2,9,0,-1,10.367,14.4645,1,-0.542038,-0.0673715,0.092,1
390,273,2,9,1,0,9.57439,15.2005,4,-0.388483,0.0816161,0.092,1
390,273,2,9,2,1,9.17691,13.8441,3,-0.561581,0.138772,0.092,1
390,273,2,9,3,1,10.8666,15.3454,3,-0.33802,-0.189135,0.092,1
390,280,2,9,0,-1,1.56449,-13.2795,1,0.0815692,0.0664563,0.091,1
390,280,2,9,1,0,1.69561,-12.2258,4,0.0566719,0.159409,0.091,1
390,280,2,9,2,1,0.54705,-12.9935,3,0.0376086,0.290864,0.091,1
390,280,2,9,3,1,2.47176,-13.2782,3,0.0811084,0.256754,0.091,1
390,283,2,9,0,-1,7.44427,4.26076,1,0.136011,-0.0498952,0.091,1
390,283,2,9,1,0,7.23718,3.23794,4,0.193417,-0.0903907,0.091,1
390,283,2,9,2,1,8.37322,4.00214,3,0.184751,-0.071999,0.091,1
390,283,2,9,3,1,6.59001,4.38495,3,0.0256432,-0.191218,0.091,1
390,287,2,9,0,-1,7.6175,18.723,1,-0.344638,0.00193905,0.091,1
390,287,2,9,1,0,7.08337,19.6351,4,-0.00108588,0.191686,0.091,1
390,287,2,9,2,1,6.59827,18.3224,3,-0.550436,0.378891,0.091,1
390,287,2,9,3,1,8.34291,19.286,3,-0.132593,-0.218167,0.091,1
390,297,2,8,0,-1,-1.07217,-10.05,1,0.10796,0.42343,0.094,1
390,297,2,8,1,0,-0.229148,-9.38526,4,0.12787,0.389917,0.094,1
390,297,2,8,2,1,-1.52825,-8.83746,3,0.0385055,0.261514,0.094,1
390,297,2,8,3,1,-0.485581,-10.6485,3,-0.273284,0.459719,0.094,1
390,301,2,10,0,-1,5.10935,14.1731,1,-0.268221,-0.206218,0.094,1
390,301,2,10,1,0,4.04636,14.2974,4,-0.227908,0.101536,0.094,1
390,301,2,10,2,1,4.77158,13.0646,3,-0.505538,-0.0655073,0.094,1
390,301,2,10,3,1,5.17861,15.0064,3,-0.0127827,-0.256058,0.094,1
390,306,2,8,0,-1,-1.00026,7.1059,1,0.444204,-0.416008,0.094,1
390,306,2,8,1,0,-0.0190478,7.12246,4,0.434058,-0.147613,0.094,1
390,306,2,8,2,1,-1.0654,8.03419,3,0.107291,-0.538003,0.094,1
390,306,2,8,3,1,-0.825284,6.19277,3,0.599567,-0.289941,0.094,1
390,308,2,7,0,-1,-3.63013,-0.552634,1,-0.476157,-0.162878,0.095,1
390,308,2,7,1,0,-4.51181,-0.963326,4,-0.4671,-0.1611,0.095,1
390,308,2,7,2,1,-3.16212,-1.29967,3,-0.472041,-0.200673,0.095,1
390,308,2,7,3,1,-4.09331,0.280712,3,-0.519925,-0.133194,0.095,1
390,312,2,9,0,-1,17.6234,3.20253,1,0.646588,0.356431,0.091,1
390,312,2,9,1,0,18.6477,2.95899,4,0.482346,-0.329376,0.091,1
390,312,2,9,2,1,17.9615,4.17303,3,1.29081,0.146516,0.091,1
390,312,2,9,3,1,17.4907,2.31637,3,0.0242349,0.493482,0.091,1
390,319,4,6,0,-1,7.68219,1.90505,1,0.196345,-0.189018,0.573,0
390,319,4,6,1,0,6.79011,1.2657,8,0.165845,-0.158536,0.573,0
390,319,4,6,2,1,5.94995,0.761452,12,0.114855,-0.0812183,0.573,0
390,319,4,6,3,0,8.79037,1.54525,8,0.20631,-0.173032,0.573,0
390,319,4,6,4,3,9.67368,1.11536,12,0.225762,-0.13447,0.573,0
390,322,2,8,0,-1,-3.88119,5.87743,1,-0.479454,-0.408828,0.094,1
390,322,2,8,1,0,-4.70836,6.39768,4,-0.149972,0.113822,0.094,1
390,322,2,8,2,1,-4.46912,5.02621,3,-0.894872,-0.00850312,0.094,1
390,322,2,8,3,1,-3.4473,6.91679,3,0.179058,-0.733168,0.094,1
390,323,2,10,0,-1,5.28495,19.6415,1,0.138786,0.240956,0.094,0
390,323,2,10,1,0,6.32055,19.8209,4,0.112827,0.411742,0.094,0
390,323,2,10,2,1,5.20803,20.6584,3,0.110687,0.374134,0.094,0
390,324,2,10,0,-1,5.71317,2.81366,1,0.204528,-0.208851,0.09,1
390,324,2,10,1,0,6.49337,2.12955,4,0.0837183,-0.302307,0.09,1
390,324,2,10,2,1,6.57925,3.55739,3,0.253285,-0.286468,0.09,1
390,324,2,10,3,1,5.17504,2.09942,3,0.052168,0.0385806,0.09,1
390,326,2,10,0,-1,10.9071,13.8348,1,-0.49522,-0.0267701,0.093,0
390,326,2,10,1,0,9.88007,13.8795,4,-0.505474,-0.188529,0.093,0
390,326,2,10,2,1,10.7309,12.7702,3,-0.406326,-0.110183,0.093,0
390,333,2,10,0,-1,11.1148,-16.0644,1,0.341362,0.233357,0.087,1
390,333,2,10,1,0,11.5073,-15.0959,4,0.252784,0.248869,0.087,1
390,333,2,10,2,1,10.2069,-15.583,3,0.318822,0.0884324,0.087,1
390,333,2,10,3,1,11.8938,-16.397,3,0.300662,0.25698,0.087,1
390,334,2,8,0,-1,-16.438,9.37161,1,-0.231254,-0.0305245,0.096,1
390,334,2,8,1,0,-17.4287,9.25164,4,-0.228846,0.0335159,0.096,1
390,334,2,8,2,1,-16.4163,8.32767,3,-0.254347,0.00355886,0.096,1
390,334,2,8,3,1,-16.764,10.3724,3,-0.156347,-0.00574044,0.096,1
390,336,2,10,0,-1,-6.97438,-13.6908,1,0.190643,-0.0336952,0.092,1
390,336,2,10,1,0,-6.34209,-14.5321,4,0.162664,-0.0607346,0.092,1
390,336,2,10,2,1,-6.11575,-13.1509,3,0.157977,-0.061203,0.092,1
390,336,2,10,3,1,-7.61877,-14.2774,3,0.201886,0.0400367,0.092,1
390,342,2,11,0,-1,7.05126,-2.02423,1,-0.299186,-0.163375,0.087,1
390,342,2,11,1,0,6.39996,-2.85587,4,-0.0995532,-0.332306,0.087,1
390,342,2,11,2,1,7.79682,-2.75717,3,-0.125962,0.0361204,0.087,1
390,342,2,11,3,1,6.21374,-1.55129,3,-0.463652,-0.393535,0.087,1
390,345,2,5,0,-1,3.43624,3.60411,1,0.303932,0.0401567,0.09,0
390,345,2,5,1,0,2.87108,4.49202,4,0.204518,-0.025236,0.09,0
390,345,2,5,2,1,2.54009,3.13279,3,0.366174,-0.0590588,0.09,0
390,346,2,9,0,-1,-15.683,9.70834,1,-0.201893,-0.13619,0.096,0
390,346,2,9,1,0,-14.761,9.3611,4,-0.355849,-0.493731,0.096,0
390,346,2,9,2,1,-15.2846,10.6386,3,0.0231681,-0.32092,0.096,0
390,348,2,9,0,-1,-5.52126,-5.63636,1,-0.421495,0.0500783,0.095,1
390,348,2,9,1,0,-6.52792,-5.9338,4,-0.41545,0.036005,0.095,1
390,348,2,9,2,1,-5.31881,-6.62573,3,-0.40162,0.0678908,0.095,1
390,348,2,9,3,1,-5.82828,-4.8234,3,-0.407849,0.0356314,0.095,1
390,349,2,8,0,-1,-0.362718,-15.9989,1,0.553353,-0.161057,0.092,1
390,349,2,8,1,0,0.666481,-16.2642,4,0.501639,-0.337832,0.092,1
390,349,2,8,2,1,0.0489907,-15.0331,3,0.368606,-0.408841,0.092,1
390,349,2,8,3,1,-0.457066,-16.9365,3,0.327639,-0.0596433,0.092,1
390,351,2,10,0,-1,17.2718,-11.9496,1,0.429335,-0.339,0.087,1
390,351,2,10,1,0,16.6008,-12.7369,4,0.0326718,-0.0240355,0.087,1
390,351,2,10,2,1,17.9703,-12.411,3,0.182005,-0.686217,0.087,1
390,351,2,10,3,1,16.5192,-11.4081,3,0.789584,0.0179619,0.087,1
390,353,2,11,0,-1,4.47354,13.7356,1,-0.416773,0.00166096,0.094,0
390,353,2,11,1,0,4.4407,14.7993,4,-0.104192,0.0205665,0.094,0
390,353,2,11,2,1,3.56528,13.671,3,-0.485701,0.314799,0.094,0
390,357,2,8,0,-1,-12.569,10.8735,1,0.324986,-0.04071,0.095,1
390,357,2,8,1,0,-11.91,11.5926,4,0.293749,-0.00875306,0.095,1
390,357,2,8,2,1,-13.267,11.4409,3,0.318666,-0.169519,0.095,1
390,357,2,8,3,1,-11.8246,10.285,3,0.289324,-0.00674299,0.095,1
390,360,2,9,0,-1,-1.86358,-9.94076,1,0.187809,0.717536,0.093,0
390,360,2,9,1,0,-1.00885,-9.3293,4,0.398116,0.428297,0.093,0
390,360,2,9,2,1,-2.40664,-9.14485,3,0.478309,0.734829,0.093,0
390,361,2,11,0,-1,5.77606,3.61864,1,0.0710002,-0.212155,0.089,0
390,361,2,11,1,0,5.12624,4.43468,4,0.219395,-0.0745432,0.089,0
390,362,2,10,0,-1,-2.92945,-19.5499,1,-0.154894,-0.33587,0.09,1
390,362,2,10,1,0,-3.28836,-20.5191,4,-0.182078,-0.353387,0.09,1
390,362,2,10,2,1,-1.89287,-20.3458,3,-0.134659,-0.647234,0.09,1
390,362,2,10,3,1,-3.54604,-19.2047,3,-0.262532,-0.361825,0.09,1
390,362,2,10,4,1,-2.17711,-19.6296,3,-0.098834,-0.479564,0.09,1
390,362,2,10,5,1,-4.13275,-19.504,3,-0.142397,-0.34326,0.09,1
390,364,2,9,0,-1,-2.32424,17.4558,1,0.344932,0.266367,0.093,1
390,364,2,9,1,0,-1.38969,17.7326,4,0.441293,-0.0545053,0.093,1
390,364,2,9,2,1,-2.66428,18.3024,3,0.643274,0.406364,0.093,1
390,364,2,9,3,1,-1.93423,16.6242,3,0.0847582,0.117719,0.093,1
390,366,2,9,0,-1,-4.06083,6.65883,1,0.035622,-0.297841,0.093,0
390,367,2,11,0,-1,5.52392,-13.5423,1,0.152302,0.271747,0.088,1
390,367,2,11,1,0,4.86832,-12.7328,4,-0.136405,0.042218,0.088,1
390,367,2,11,2,1,4.8926,-14.1343,3,0.640479,0.0892638,0.088,1
390,367,2,11,3,1,6.16284,-13.0596,3,-0.0581851,0.300431,0.088,1
390,370,2,11,0,-1,-9.24381,-15.7375,1,-0.292111,0.117638,0.093,1
390,370,2,11,1,0,-9.74271,-14.816,4,-0.0773434,0.235888,0.093,1
390,370,2,11,2,1,-10.1413,-16.1459,3,-0.581842,0.37685,0.093,1
390,370,2,11,3,1,-8.5281,-15.3195,3,-0.128632,0.10097,0.093,1
390,371,2,10,0,-1,8.28362,18.2606,1,-0.243659,0.154228,0.09,0
390,371,2,10,1,0,8.12252,17.2236,4,-0.0408425,0.119859,0.09,0
390,371,2,10,2,1,9.21145,18.1416,3,-0.164912,0.268002,0.09,0
390,373,2,12,0,-1,7.82913,-1.795,1,-0.366782,0.0886496,0.086,0
390,373,2,12,1,0,8.78737,-2.23953,4,-0.0900189,0.67968,0.086,0
390,374,17,8,0,-1,-16.3447,-11.3412,1,-0.40466,-0.504508,0.07,1
390,374,17,8,1,0,-14.948,-11.1505,3,-0.453143,-0.337849,0.07,1
390,374,17,8,2,0,-16.3952,-10.0359,3,-0.556301,-0.504311,0.07,1
390,375,2,10,0,-1,3.34999,-14.5657,1,-0.0712138,-0.255496,0.087,1
390,375,2,10,1,0,4.04528,-15.3521,4,0.127527,-0.118076,0.087,1
390,375,2,10,2,1,4.04036,-13.9639,3,-0.0438621,-0.155077,0.087,1
390,375,2,10,3,1,2.73122,-15.23,3,0.12843,-0.277422,0.087,1
390,376,2,11,0,-1,17.3801,-12.7737,1,0.134727,-0.351613,0.088,0
390,376,2,11,1,0,17.4232,-13.8329,4,-0.125638,-0.342557,0.088,0
390,376,2,11,2,1,18.5057,-12.9409,3,0.262169,-0.802412,0.088,0
390,378,2,9,0,-1,0.329911,-14.294,1,-0.342148,0.221827,0.092,1
390,378,2,9,1,0,-0.567985,-13.7328,4,-0.390702,0.0733021,0.092,1
390,378,2,9,2,1,-0.699893,-15.1506,3,0.00486942,0.0408679,0.092,1
390,378,2,9,3,1,0.73521,-13.5648,3,-0.371063,0.229655,0.092,1
390,379,2,8,0,-1,-18.9347,-5.54499,1,-0.126221,-0.428447,0.096,0
390,381,2,11,0,-1,11.8448,-15.7098,1,0.356857,0.234305,0.086,0
390,383,17,9,0,-1,-15.5901,-11.571,1,-0.410474,-0.611819,0.07,0
390,383,17,9,1,0,-15.414,-10.182,3,-0.372512,-0.60661,0.07,0
390,385,2,11,0,-1,-7.51677,-13.0973,1,0.265192,0.0405713,0.093,0
390,385,2,11,1,0,-8.29764,-12.3999,4,0.259679,0.0485557,0.093,0
390,386,2,10,0,-1,0.907114,-14.8628,1,-0.198295,0.371877,0.093,0
420,195,2,7,0,-1,-7.7759,-12.833,1,-0.534806,-0.299091,0.091,1
420,195,2,7,1,0,-8.77306,-13.1683,4,-0.380458,-0.422841,0.091,1
420,195,2,7,2,1,-7.46249,-13.6797,3,-0.0285545,0.475585,0.091,1
420,195,2,7,3,1,-7.96374,-12.1616,3,-0.504266,-0.0602931,0.091,1
420,223,2,6,0,-1,-17.1792,-3.34153,1,-0.395754,0.486459,0.094,1
420,223,2,6,1,0,-17.5952,-2.45495,4,-0.131945,0.615957,0.094,1
420,223,2,6,2,1,-18.0354,-3.77488,3,-0.635493,0.778168,0.094,1
420,223,2,6,3,1,-16.3193,-2.77065,3,-0.203465,0.306421,0.094,1
420,250,2,4,0,-1,-6.49499,6.03592,1,0.19864,0.506853,0.091,1
420,250,2,4,1,0,-6.3363,7.07982,4,-0.249411,0.581968,0.091,1
420,250,2,4,2,1,-7.4952,6.29174,3,0.0334066,0.158182,0.091,1
420,250,2,4,3,1,-5.56566,6.02841,3,0.27558,0.961975,0.091,1
420,265,2,8,0,-1,-7.97273,-7.30942,1,0.611632,-0.117648,0.094,1
420,265,2,8,1,0,-6.91685,-7.13328,4,0.501057,0.559175,0.094,1
420,265,2,8,2,1,-7.99967,-6.24463,3,-0.0327118,-0.0797566,0.094,1
420,265,2,8,3,1,-7.27008,-8.40265,3,0.696927,0.574637,0.094,1
420,273,2,9,0,-1,10.489,9.54349,1,0.19428,-0.344981,0.092,1
420,273,2,9,1,0,11.278,8.83555,4,0.0790644,-0.478229,0.092,1
420,273,2,9,2,1,11.1779,10.2121,3,0.249801,-0.471617,0.092,1
420,273,2,9,3,1,9.96707,8.81508,3,0.0746561,-0.1985,0.092,1
420,306,2,8,0,-1,-0.437624,7.0794,1,0.42758,-0.245729,0.094,1
420,306,2,8,1,0,0.209654,6.34598,4,0.329344,-0.317684,0.094,1
420,306,2,8,2,1,0.172677,7.73021,3,0.523003,-0.313096,0.094,1
420,306,2,8,3,1,-1.01904,6.40688,3,0.324707,-0.182851,0.094,1
420,324,2,10,0,-1,2.20735,4.17074,1,-0.360561,-0.0370531,0.09,1
420,324,2,10,1,0,1.15385,4.2768,4,-0.307211,0.241508,0.09,1
420,324,2,10,2,1,1.88981,3.07906,3,-0.666401,0.00284544,0.09,1
420,324,2,10,3,1,2.18141,5.08689,3,-0.12862,0.0309343,0.09,1
420,333,2,10,0,-1,9.31585,-10.8934,1,0.42198,0.0460902,0.087,1
420,333,2,10,1,0,10.3404,-10.6542,4,0.439667,-0.0340905,0.087,1
420,333,2,10,2,1,9.18461,-9.88566,3,0.527988,0.0592357,0.087,1
420,333,2,10,3,1,9.59123,-11.7386,3,0.343605,0.0253343,0.087,1
420,336,2,10,0,-1,1.22455,-15.4852,1,0.618646,-0.945275,0.092,1
420,336,2,10,1,0,2.27873,-15.6169,4,0.750852,-0.193484,0.092,1
420,336,2,10,2,1,1.41791,-14.5135,3,0.275351,-0.587848,0.092,1
420,336,2,10,3,1,1.20923,-16.3537,3,1.25581,-0.921074,0.092,1
420,342,2,11,0,-1,12.0924,-8.87467,1,0.140147,0.526177,0.087,1
420,342,2,11,1,0,11.39,-8.08996,4,-0.168948,0.24354,0.087,1
420,342,2,11,2,1,11.2282,-9.47803,3,0.426814,0.225158,0.087,1
420,342,2,11,3,1,12.7125,-8.16055,3,-0.114734,0.674832,0.087,1
420,345,2,5,0,-1,-1.50114,-5.92406,1,0.305092,-0.675162,0.09,1
420,345,2,5,1,0,-0.457535,-6.11,4,0.417972,-0.00661954,0.09,1
420,345,2,5,2,1,-1.11912,-4.86401,3,-0.355633,-0.411919,0.09,1
420,345,2,5,3,1,-1.48859,-6.92303,3,0.855598,-0.587889,0.09,1
420,348,2,9,0,-1,-10.4158,-11.3477,1,0.468432,-0.194476,0.095,1
420,348,2,9,1,0,-9.47661,-10.8778,4,0.281006,0.163028,0.095,1
420,348,2,9,2,1,-10.8006,-10.4174,3,0.114108,-0.386657,0.095,1
420,348,2,9,3,1,-9.95288,-12.0992,3,0.698567,-0.0353135,0.095,1
420,349,2,8,0,-1,1.02176,-11.2954,1,0.174778,-0.0139387,0.092,1
420,349,2,8,1,0,1.62073,-12.1591,4,0.169232,-0.0641633,0.092,1
420,349,2,8,2,1,1.92465,-10.7988,3,0.577541,-0.161452,0.092,1
420,349,2,8,3,1,0.357285,-11.8015,3,0.171003,-0.158075,0.092,1
420,351,2,10,0,-1,19.0629,-6.4705,1,0.210626,0.382054,0.087,1
420,351,2,10,1,0,19.9275,-5.89122,4,0.326165,0.200467,0.087,1
420,351,2,10,2,1,18.5174,-5.66215,3,0.360185,0.432414,0.087,1
420,351,2,10,3,1,19.6755,-7.18809,3,0.0997253,0.247829,0.087,1
420,357,2,8,0,-1,-9.98638,10.2243,1,-0.57193,0.199293,0.095,1
420,357,2,8,1,0,-10.709,10.8686,4,-0.293161,0.4826,0.095,1
420,357,2,8,2,1,-10.6276,9.49269,3,-0.780905,0.460463,0.095,1
420,357,2,8,3,1,-9.35977,10.9477,3,-0.24499,-0.00794839,0.095,1
420,361,2,11,0,-1,8.1406,6.91162,1,-0.284262,-0.26636,0.089,1
420,361,2,11,1,0,8.5652,5.94081,4,0.46854,0.0561972,0.089,1
420,361,2,11,2,1,7.33984,6.40168,3,0.0867317,-0.915288,0.089,1
420,370,2,11,0,-1,-12.8033,-14.0043,1,0.582513,-0.345753,0.093,1
420,370,2,11,1,0,-12.0248,-14.6347,4,0.312745,-0.351792,0.093,1
420,370,2,11,2,1,-12.1138,-13.2371,3,0.122708,-0.365058,0.093,1
420,370,2,11,3,1,-13.3784,-14.6756,3,0.23541,-0.155741,0.093,1
420,376,2,11,0,-1,19.2235,-5.67184,1,0.347001,0.353536,0.088,0
420,376,2,11,1,0,20.068,-5.04501,4,0.547823,0.0597778,0.088,0
420,376,2,11,2,1,18.6964,-4.79035,3,0.595748,0.37457,0.088,0
420,378,2,9,0,-1,-1.25529,-10.4052,1,-0.17345,-0.207055,0.092,1
420,378,2,9,1,0,-2.12259,-11.0162,4,-0.404276,0.211565,0.092,1
420,378,2,9,2,1,-0.737147,-11.2382,3,-0.478131,-0.441707,0.092,1
420,378,2,9,3,1,-1.87187,-9.74254,3,-0.132208,0.137426,0.092,1
420,381,2,11,0,-1,16.6249,-4.00579,1,0.0755024,0.56468,0.086,1
420,381,2,11,1,0,16.2869,-2.99525,4,-0.168412,0.422599,0.086,1
420,381,2,11,2,1,15.5784,-4.2028,3,0.250749,0.146737,0.086,1
420,381,2,11,3,1,17.505,-3.49092,3,-0.0648277,0.570214,0.086,1
420,385,2,11,0,-1,-7.37346,-10.9261,1,-0.252872,-0.214541,0.093,1
420,385,2,11,1,0,-8.25904,-11.4933,4,-0.64074,0.431194,0.093,1
420,385,2,11,2,1,-6.8816,-11.8235,3,-0.862924,-0.618004,0.093,1
420,385,2,11,3,1,-8.00326,-10.2092,3,0.128109,0.297824,0.093,1
420,386,2,10,0,-1,-0.824297,-9.72152,1,0.178737,-0.475738,0.093,0
420,387,2,9,0,-1,-8.05946,-8.09001,1,-0.140394,-0.10586,0.094,0
420,387,2,9,1,0,-8.9583,-7.57887,4,-0.0708537,0.140332,0.094,0
420,387,2,9,2,1,-8.35688,-8.84512,3,0.0583941,0.233993,0.094,0
420,390,2,9,0,-1,-12.1615,9.04092,1,-0.282016,0.532562,0.094,1
420,390,2,9,1,0,-12.6696,9.86985,4,-0.184357,0.598122,0.094,1
420,390,2,9,2,1,-12.9802,8.53354,3,-0.323299,0.645363,0.094,1
420,390,2,9,3,1,-11.3759,9.64433,3,-0.229194,0.476282,0.094,1
420,393,2,12,0,-1,-16.3882,-14.6797,1,-0.195483,-0.319205,0.094,1
420,393,2,12,1,0,-17.1832,-15.263,4,-0.134145,-0.417413,0.094,1
420,393,2,12,2,1,-15.7886,-15.2758,3,-0.136075,-0.161989,0.094,1
420,393,2,12,3,1,-16.9353,-13.9822,3,-0.610825,-0.319798,0.094,1
420,403,2,12,0,-1,9.84622,-7.08129,1,0.503841,-0.212572,0.086,1
420,403,2,12,1,0,10.8803,-7.28865,4,0.49954,-0.1452,0.086,1
420,403,2,12,2,1,10.2003,-6.06891,3,0.22876,-0.266865,0.086,1
420,403,2,12,3,1,9.78677,-8.0253,3,0.492064,-0.11953,0.086,1
420,411,2,13,0,-1,-15.7284,-14.2156,1,-0.342411,-0.105552,0.093,0
420,412,2,10,0,-1,-14.3189,5.7624,1,-0.433762,-0.461509,0.094,1
420,412,2,10,1,0,-14.6191,4.82671,4,-0.306891,-0.45832,0.094,1
420,412,2,10,2,1,-13.2414,5.08742,3,-0.406296,0.0846383,0.094,1
420,412,2,10,3,1,-15.1128,6.02499,3,-0.436464,-0.477932,0.094,1
420,414,2,8,0,-1,-6.7567,-17.6563,1,0.099839,0.529109,0.092,1
420,414,2,8,1,0,-7.25553,-16.7299,4,-0.411073,0.255722,0.092,1
420,414,2,8,2,1,-7.75175,-18.0455,3,0.252784,-0.00372749,0.092,1
420,414,2,8,3,1,-5.95516,-17.0973,3,-0.171996,1.06163,0.092,1
420,416,2,11,0,-1,-0.210887,-13.449,1,0.384515,-0.483476,0.092,1
420,416,2,11,1,0,-0.370286,-14.4991,4,-0.211223,-0.388962,0.092,1
