seconds,id,lineage,generation,cells,genome_nodes,modules,branches,width,height,speed,heading,motors,sensors,storage,attackers,neural_rate,geometry_rate,property_rate,role_rate,insert_rate,erase_rate,duplication_rate,deletion_rate,copy_rate,move_rate,constructor_rate,meta_rate,neural_magnitude,geometry_magnitude,property_magnitude,acquired_energy,extracted_energy,converted_energy,age,parent,parent_lineage,defenders,memory,senders,receivers,paid_thrust
930,879,25,16,5,5,1,2,1.23689,2.33763,0.300145,-1.50852,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.6,0,0,30.0996,869,25,0,0,0,0,0.736451
930,881,17,20,5,5,1,2,1.10639,2.93629,0.16942,-0.476419,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.44,0,0,28.683,851,17,0,0,0,0,0.762425
930,882,29,19,4,4,1,1,2.54368,1.15925,0.248737,-2.15659,2,0,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.24,0,0,27.8413,867,29,0,0,0,0,0.524108
930,886,25,15,5,5,1,2,2.08988,1.66395,0.192505,-2.70267,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.95748,0,0,23.3914,655,25,0,0,0,0,0.741784
930,888,25,17,5,5,1,2,2.37788,1.63426,0.415262,2.66095,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.8,0,0,22.3581,871,25,0,0,0,0,1.21615
930,906,2,17,4,4,1,1,1.83366,1.61624,0.781119,-1.06329,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.72,0,0,5.74166,779,2,0,0,0,0,1.27165
960,779,2,16,3,4,1,0,1.01404,1.30846,0.213775,-1.20351,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,20.8165,0,0,174.03,754,2,0,0,0,0,0.0895408
960,787,2,15,4,4,1,1,1.1118,1.94527,0.373161,-0.108473,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,27.7068,0,0,165.482,726,2,0,0,0,0,0.634104
960,807,17,17,5,5,1,2,1.34021,2.60128,0.430431,2.30425,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,30.7551,0,0,139.046,674,17,0,0,0,0,1.01252
960,841,17,18,5,5,1,2,2.0605,2.30023,0.450637,1.58314,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,17.5381,0,0,95.7737,732,17,0,0,0,0,1.27303
960,851,17,19,5,5,1,2,2.52656,1.30623,0.312224,0.831708,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.0562,0,0,85.6595,828,17,0,0,0,0,0.911196
960,853,2,16,5,5,1,1,2.12601,1.81101,0.304789,1.47683,3,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.6842,0,0,81.7188,787,2,0,0,0,0,1.35988
960,855,25,16,5,5,1,2,2.48822,1.56724,0.519378,-0.381943,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,14.2263,0,0,81.0939,822,25,0,0,0,0,1.27384
960,863,17,19,5,5,1,2,1.94225,2.58786,0.353598,-1.26381,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.067,0,0,74.7205,852,17,0,0,0,0,0.573127
960,866,25,17,5,5,1,2,1.52839,2.39472,0.342399,1.2103,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.478,0,0,73.0542,855,25,0,0,0,0,1.03321
960,867,29,18,4,4,1,1,1.79464,1.74513,0.21784,-3.04711,2,0,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.04,0,0,72.1378,732,17,0,0,0,0,0.524108
960,869,25,15,5,5,1,2,1.22415,2.31185,0.395474,1.46542,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.624,0,0,69.1802,655,25,0,0,0,0,0.568503
960,871,25,16,5,5,1,2,1.90903,1.89091,0.316205,-2.45789,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.24679,0,0,67.039,822,25,0,0,0,0,1.06808
960,877,17,20,4,4,1,1,1.14801,2.41537,0.209019,2.54926,1,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.03022,0,0,60.9224,863,17,0,0,0,0,0.237266
960,878,2,17,4,4,1,1,1.07114,2.18856,0.255513,0.0949844,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.22634,0,0,60.6891,779,2,0,0,0,0,0.97023
960,879,25,16,5,5,1,2,1.5244,2.12849,0.332419,1.86725,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.08902,0,0,60.1056,869,25,0,0,0,0,1.03165
960,881,17,20,5,5,1,2,1.37662,2.51868,0.545039,-0.52457,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.12,0,0,58.6886,851,17,0,0,0,0,0.724709
960,890,17,19,6,6,1,2,2.81102,2.55658,0.636642,1.33831,2,1,7.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.12987,0,0,49.2866,841,17,0,0,0,0,1.27303
960,902,2,17,5,5,1,1,2.14547,1.47471,0.349482,-1.34303,3,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.42638,0,0,39.3345,853,2,0,0,0,0,1.22706
960,906,2,17,4,4,1,1,1.70549,1.22594,0.321996,1.60216,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.25253,0,0,35.7421,779,2,0,0,0,0,1.1384
960,909,2,18,4,4,1,1,1.05236,2.08327,0.335415,-3.14094,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.45328,0,0,33.2082,878,2,0,0,0,0,0.523477
960,915,2,17,4,4,1,1,1.72333,1.46514,0.413531,-2.17609,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.84178,0,0,24.9247,779,2,0,0,0,0,0.964569
960,917,2,16,4,4,1,1,1.41675,1.60117,0.508332,-2.34739,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.064,0,0,24.608,787,2,0,0,0,0,1.0578
960,920,2,17,5,5,1,1,1.96467,1.92878,0.299568,-0.352338,3,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.52574,0,0,20.8248,853,2,0,0,0,0,1.69683
960,922,2,18,4,4,1,1,1.38771,1.76928,0.589286,-2.39238,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.24,0,0,20.1248,915,2,0,0,0,0,0.825881
960,931,17,18,5,5,1,2,1.61916,2.59925,0.381899,-1.16354,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.4,0,0,13.0832,807,17,0,0,0,0,0.923779
960,935,17,21,5,5,1,2,1.24001,2.7332,0.294076,2.41536,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.08,0,0,6.55832,881,17,0,0,0,0,1.24378
990,787,2,15,4,4,1,1,2.1645,1.05562,0.343293,-1.37614,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,34.0668,0,0,195.474,726,2,0,0,0,0,1.27484
990,807,17,17,5,5,1,2,1.41129,2.57853,0.207891,-0.811363,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,35.3192,0,0,169.039,674,17,0,0,0,0,0.516022
990,855,25,16,5,5,1,2,1.54595,2.53737,0.474817,2.05936,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,20.2635,0,0,111.087,822,25,0,0,0,0,1.01822
990,866,25,17,5,5,1,2,1.41562,2.11152,0.359047,1.8433,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,14.4954,0,0,103.047,855,25,0,0,0,0,0.566463
990,867,29,18,4,4,1,1,2.45687,1.09673,0.272303,-2.42661,2,0,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.44,0,0,102.13,732,17,0,0,0,0,0.524108
990,869,25,15,5,5,1,2,1.4641,1.94482,0.503993,-1.57913,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,21.944,0,0,99.1728,655,25,0,0,0,0,0.881958
990,878,2,17,4,4,1,1,2.03532,1.11176,0.344746,1.90224,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,18.9397,0,0,90.6833,779,2,0,0,0,0,1.13046
990,879,25,16,5,5,1,2,1.34807,2.34953,0.308524,-1.79563,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.673,0,0,90.1001,869,25,0,0,0,0,0.805053
990,881,17,20,5,5,1,2,1.54078,2.75111,0.343325,2.50171,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,17.6769,0,0,88.6837,851,17,0,0,0,0,0.494831
990,890,17,19,6,6,1,2,2.53604,2.21469,0.448119,1.20936,2,1,7.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.3699,0,0,79.286,841,17,0,0,0,0,1.01825
990,909,2,18,4,4,1,1,2.09101,1.10066,0.43331,-1.27232,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.84559,0,0,63.2146,878,2,0,0,0,0,0.495049
990,917,2,16,4,4,1,1,1.76435,1.19876,0.163358,1.39519,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.248,0,0,54.6128,787,2,0,0,0,0,0.771689
990,925,32,18,5,5,1,2,1.93948,1.14223,0.250916,-1.55913,3,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.22183,0,0,47.0611,878,2,0,0,0,0,1.1436
990,935,17,21,5,5,1,2,2.49444,2.0578,0.813013,0.255318,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.4,0,0,36.5589,881,17,0,0,0,0,1.27303
990,937,25,16,5,5,1,2,1.36714,2.53789,0.309626,-1.78788,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.2,0,0,34.1834,869,25,0,0,0,0,0.903095
990,939,25,18,6,6,1,2,1.38993,2.98999,0.47899,-1.36357,3,1,7.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.6,0,0,33.2582,866,25,0,0,0,0,1.68476
990,941,2,16,4,4,1,1,1.73669,1.32342,0.2169,1.09607,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.60374,0,0,31.4746,787,2,0,0,0,0,0.777947
990,942,17,22,5,5,1,2,2.42926,2.15446,0.410417,-0.0580335,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.08,0,0,30.558,935,17,0,0,0,0,0.991885
990,946,2,17,4,4,1,1,2.03215,1.13398,0.451957,1.60415,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.10332,0,0,26.0497,941,2,0,0,0,0,0.997657
990,947,17,21,5,5,1,1,2.80371,1.06182,0.731467,1.3047,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.52864,0,0,24.5414,881,17,0,0,0,0,0.570052
990,951,2,16,3,3,1,0,1.36489,1.0233,0.0698593,0.473419,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.44,0,0,20.6581,787,2,0,0,0,0,0.217054
990,960,2,18,4,4,1,1,2.02665,1.07036,0.235446,1.66623,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.32,0,0,14.2915,878,2,0,0,0,0,1.06483
1020,787,2,15,4,4,1,1,1.94357,1.04919,0.458983,-1.52144,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,37.3453,0,0,225.467,726,2,0,0,0,0,0.711094
1020,855,25,16,5,5,1,2,1.8561,2.11546,0.424906,-2.38756,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,28.5646,0,0,141.079,822,25,0,0,0,0,1.27947
1020,869,25,15,5,5,1,2,1.78609,2.13547,0.0896445,0.926571,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,26.9222,0,0,129.166,655,25,0,0,0,0,0.926557
1020,878,2,17,4,4,1,1,1.77393,1.2559,0.465619,1.08007,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,24.6814,0,0,120.676,779,2,0,0,0,0,0.76277
1020,879,25,16,5,5,1,2,2.11365,1.86726,0.548194,-0.802624,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,18.313,0,0,120.093,869,25,0,0,0,0,1.26004
1020,881,17,20,5,5,1,2,1.25326,2.59835,0.325988,-0.609816,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,20.3409,0,0,118.676,851,17,0,0,0,0,0.589733
1020,890,17,19,6,6,1,2,2.1647,2.39514,0.366696,1.53168,2,1,7.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,17.3299,0,0,109.279,841,17,0,0,0,0,0.663267
1020,891,25,17,5,5,1,2,1.74264,1.91296,0.426682,-1.12144,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.05376,0,0,108.254,879,25,0,0,0,0,1.04979
1020,909,2,18,4,4,1,1,1.57152,1.56707,0.218808,-2.26307,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.2473,0,0,93.2076,878,2,0,0,0,0,0.830699
1020,917,2,16,4,4,1,1,1.44124,1.46103,0.407015,0.846631,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,14.1411,0,0,84.6097,787,2,0,0,0,0,0.635524
1020,918,2,19,4,4,1,1,1.95765,1.25226,0.424635,-2.10644,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.2,0,0,82.6352,909,2,0,0,0,0,0.837782
1020,925,32,18,5,5,1,2,1.30422,1.91358,0.638373,0.890475,3,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.0058,0,0,77.0616,878,2,0,0,0,0,1.17169
1020,935,17,21,5,5,1,2,1.87543,2.69507,0.361898,-1.30119,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,17.0659,0,0,66.5641,881,17,0,0,0,0,0.771395
1020,937,25,16,5,5,1,2,2.34998,1.32709,0.316787,-0.204574,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.76,0,0,64.1897,869,25,0,0,0,0,1.12715
1020,939,25,18,6,6,1,2,1.57687,2.69799,0.179934,1.16292,3,1,7.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.98571,0,0,63.2646,866,25,0,0,0,0,0.969289
1020,942,17,22,5,5,1,2,2.04399,2.63964,0.534723,1.66426,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.384,0,0,60.564,935,17,0,0,0,0,1.14899
1020,945,25,17,5,5,1,2,1.7882,2.14992,0.188502,-2.24515,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.69873,0,0,57.5884,855,25,0,0,0,0,0.695371
1020,962,25,17,5,5,1,2,1.69905,2.17345,0.0880277,-2.12798,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.0081,0,0,41.6933,937,25,0,0,0,0,1.08729
1020,967,2,17,4,4,1,1,1.23787,1.87714,0.449767,0.375954,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.544,0,0,40.318,917,2,0,0,0,0,1.14249
1020,973,25,16,5,5,1,2,1.88957,1.87702,0.318644,0.628141,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.024,0,0,35.6754,869,25,0,0,0,0,0.832206
1020,984,17,22,5,5,1,2,1.54801,2.502,0.34783,-0.508115,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.36343,0,0,27.133,935,17,0,0,0,0,0.759166
1020,987,2,18,4,4,1,1,1.15075,1.92713,0.0505896,2.88021,1,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.984,0,0,22.6581,878,2,0,1,0,0,0
1020,988,2,20,4,4,1,1,1.38702,1.689,0.642721,-2.55835,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.92,0,0,21.9914,918,2,0,0,0,0,1.26856
1020,989,25,17,5,5,1,2,2.13639,1.39469,0.465712,-2.97295,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.08064,0,0,21.5081,855,25,0,0,0,0,1.09459
1020,991,17,23,5,5,1,2,1.20895,2.83016,0.470345,-0.558292,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.07326,0,0,21.1331,984,17,0,0,0,0,1.14689
1020,994,2,18,4,4,1,1,1.04926,2.1766,0.715957,-0.16708,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.92,0,0,17.4748,967,2,0,0,0,0,1.27484
1020,995,2,21,4,4,1,1,1.23752,1.87257,0.694924,-0.578106,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.48,0,0,16.6165,988,2,0,0,0,0,0.553292
1020,998,17,24,5,5,1,2,2.09653,2.33532,0.414466,-0.079839,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.20802,0,0,15.1332,991,17,0,0,0,0,0.946477
1020,999,17,22,5,5,1,2,2.67975,1.2384,0.350254,0.94356,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.934119,0,0,15.1165,935,17,0,0,0,0,0.731313
1020,1003,2,17,4,4,1,1,1.57158,1.38701,0.905179,-1.07787,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.88,0,0,11.4582,917,2,0,0,0,0,1.09084
1020,1008,2,22,4,4,1,1,1.08357,2.53887,0.47271,0.179582,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.36,0,0,10.1583,995,2,0,0,0,0,0.823304
1020,1015,2,18,4,4,1,1,1.2296,2.15639,0.680359,0.407724,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.6,0,0,6.65832,1003,2,0,0,0,0,0.642536
1050,855,25,16,5,5,1,2,1.50382,2.04252,0.322767,1.86545,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,31.8427,0,0,171.072,822,25,0,0,0,0,0.885544
1050,869,25,15,5,5,1,2,1.3828,2.30147,0.306963,-1.82555,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,30.343,0,0,159.158,655,25,0,0,0,0,1.17488
1050,909,2,18,4,4,1,1,1.52961,1.41618,0.344903,1.88032,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,22.6167,0,0,123.2,878,2,0,0,0,0,0.537333
1050,917,2,16,4,4,1,1,1.75941,1.11839,0.505691,1.63013,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,23.4786,0,0,114.602,787,2,0,0,0,0,1.27811
1050,937,25,16,5,5,1,2,2.22712,1.58859,0.269741,2.71426,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.84,0,0,94.1824,869,25,0,0,0,0,0.701222
1050,939,25,18,6,6,1,2,3.00567,1.86405,0.18182,-2.63489,3,1,7.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,14.3457,0,0,93.2576,866,25,0,0,0,0,1.59442
1050,942,17,22,5,5,1,2,1.22672,2.75354,0.241615,2.4867,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.3249,0,0,90.5583,935,17,0,0,0,0,0.79775
1050,945,25,17,5,5,1,2,1.8934,1.55545,0.160389,-2.60703,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.2265,0,0,87.584,855,25,0,0,0,0,1.27392
1050,962,25,17,5,5,1,2,1.67734,2.26192,0.31017,-2.09483,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.4698,0,0,71.6962,937,25,0,0,0,0,0.687952
1050,967,2,17,4,4,1,1,1.23684,1.79383,0.375592,2.78913,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,14.6501,0,0,70.3216,917,2,0,0,0,0,0.645404
1050,982,25,18,5,5,1,2,1.67069,2.55925,0.380713,1.80248,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.88015,0,0,57.53,945,25,0,0,0,0,1.01311
1050,984,17,22,5,5,1,2,1.56664,2.63786,0.112256,2.16435,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.12343,0,0,57.1383,935,17,0,0,0,0,1.27878
1050,986,2,19,1,4,1,0,0,0,0.239594,0,0,0,1.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.96,0,0,53.1708,909,2,0,0,0,0,0
1050,988,2,20,4,4,1,1,1.34604,1.85518,0.490948,0.546724,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.78059,0,0,51.9955,918,2,0,0,0,0,1.25183
1050,989,25,17,5,5,1,2,1.59661,2.1386,0.176418,-2.00516,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.08511,0,0,51.5121,855,25,0,0,0,0,1.27384
1050,991,17,23,5,5,1,2,2.62597,1.65999,0.39566,-2.87968,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.77544,0,0,51.137,984,17,0,0,0,0,1.21868
1050,994,2,18,4,4,1,1,2.21863,1.04926,0.47579,-1.45088,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.8289,0,0,47.4779,967,2,0,0,0,0,0.654097
1050,995,2,21,4,4,1,1,1.03134,2.11624,0.48092,-0.198782,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.7919,0,0,46.6194,988,2,0,0,0,0,0.833753
1050,997,25,18,5,5,1,2,1.68565,1.92009,0.320843,-1.04399,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.08,0,0,46.0276,962,25,0,0,0,0,1.27881
