seconds,id,lineage,generation,cell,parent,x,y,role,vx,vy,hue,mature
900,863,17,19,0,-1,11.3318,-8.97356,1,-0.0989515,-0.00814918,0.12,1
900,863,17,19,1,0,11.0728,-10.0215,4,-0.455394,-0.0338946,0.12,1
900,863,17,19,2,1,12.3942,-9.31675,3,-0.204663,-0.708235,0.12,1
900,863,17,19,3,0,12.413,-7.5073,1,0.45637,-0.318474,0.12,1
900,863,17,19,4,1,10.6998,-8.74296,3,-0.134528,0.0243366,0.12,1
900,864,17,16,0,-1,17.3974,-11.4873,1,0.236342,0.194031,0.118,0
900,864,17,16,1,0,18.3963,-11.4488,4,0.171056,0.0617962,0.118,0
900,864,17,16,2,1,17.538,-10.2802,3,0.124863,0.102502,0.118,0
900,865,17,19,0,-1,-9.12592,-18.5034,1,-0.232218,-0.299194,0.116,0
900,866,25,17,0,-1,5.18214,1.56916,1,0.0911987,0.190657,0.114,0
900,866,25,17,1,0,4.10531,2.18374,1,0.079971,0.291014,0.114,0
900,866,25,17,2,0,4.41983,0.798109,4,0.116044,0.255311,0.114,0
900,866,25,17,3,2,5.76991,0.403127,3,0.104673,0.10354,0.114,0
900,867,29,18,0,-1,-0.0265491,-16.8812,1,0.14125,-0.158587,0.143,0
900,867,29,18,1,0,0.814158,-15.7467,3,-0.167158,0.456219,0.143,0
900,867,29,18,2,0,1.49895,-15.8406,1,0.425159,-0.515147,0.143,0
900,868,2,18,0,-1,-17.2522,19.8795,1,-0.570509,-0.210003,0.087,1
900,868,2,18,1,0,-17.3321,18.796,4,-0.235289,-0.286757,0.087,1
900,868,2,18,2,1,-16.0796,19.5595,3,-0.595226,0.208035,0.087,1
900,868,2,18,3,1,-18.2581,19.7066,3,-0.553985,-0.69323,0.087,1
900,869,25,15,0,-1,10.1439,7.93433,1,-0.268895,0.605181,0.114,1
900,869,25,15,1,0,11.0478,8.73392,1,0.353823,-0.0701112,0.114,1
900,869,25,15,2,0,9.43235,8.7328,4,-0.137407,0.75181,0.114,1
900,869,25,15,3,2,8.9142,7.40118,3,-0.453635,0.875115,0.114,1
900,869,25,15,4,2,10.6427,9.25905,3,-0.024761,0.680791,0.114,1
900,870,17,18,0,-1,19.7109,-10.4026,1,-0.461355,0.506718,0.12,1
900,870,17,18,1,0,18.9853,-9.61929,4,-0.625502,0.424041,0.12,1
900,870,17,18,2,1,18.9043,-11.0009,3,0.369657,0.339507,0.12,1
900,870,17,18,3,0,19.2558,-12.1952,1,0.355456,0.0292097,0.12,1
900,870,17,18,4,1,20.2611,-9.72673,3,-0.608721,0.626894,0.12,1
900,871,25,16,0,-1,0.0398711,2.88903,1,0.2863,0.218607,0.112,0
900,871,25,16,1,0,1.28951,2.80884,1,0.340141,0.781502,0.112,0
900,872,22,20,0,-1,6.47458,7.6053,1,-0.193113,0.361383,0.116,0
900,874,2,19,0,-1,-16.8362,19.2194,1,0.00564856,0.177501,0.086,0
900,876,17,21,0,-1,-7.31726,-5.76842,1,0.289241,0.229196,0.119,0
930,655,25,14,0,-1,18.9582,12.0474,1,0.242203,-0.0298128,0.114,1
930,655,25,14,1,0,18.666,10.8495,1,0.323333,-0.0526548,0.114,1
930,655,25,14,2,0,20.0235,12.17,4,0.232782,0.0446074,0.114,1
930,655,25,14,3,2,18.9327,13.15,3,0.193771,0.00884249,0.114,1
930,655,25,14,4,2,19.3916,11.0413,3,0.298262,0.0155835,0.114,1
930,732,17,17,0,-1,2.76078,-8.90025,1,-0.155894,0.288412,0.118,1
930,732,17,17,1,0,2.12923,-8.05982,4,-0.13775,0.332885,0.118,1
930,732,17,17,2,1,1.88928,-9.43309,3,-0.233047,0.364662,0.118,1
930,732,17,17,3,0,2.49357,-10.7007,1,-0.16568,0.277312,0.118,1
930,732,17,17,4,1,3.39686,-8.38519,3,-0.116664,0.32388,0.118,1
930,779,2,16,0,-1,-9.30133,6.18085,1,0.273412,0.0298639,0.087,1
930,779,2,16,1,0,-9.0634,7.20453,4,-0.151585,0.141887,0.087,1
930,779,2,16,2,1,-10.3286,6.51527,3,-0.015975,-0.0601131,0.087,1
930,779,2,16,3,1,-8.19075,6.19073,3,0.0328178,0.408846,0.087,1
930,787,2,15,0,-1,8.48379,-2.53563,1,-0.470714,-0.187413,0.092,1
930,787,2,15,1,0,7.80806,-3.34021,4,-0.285658,-0.342186,0.092,1
930,787,2,15,2,1,9.24788,-3.35751,3,-0.268511,-0.0278731,0.092,1
930,787,2,15,3,1,7.817,-2.01126,3,-0.585448,-0.355577,0.092,1
930,804,2,17,0,-1,-10.4238,16.5492,1,0.586088,-0.0222862,0.088,1
930,804,2,17,1,0,-10.0009,15.5829,4,0.0115806,-0.271734,0.088,1
930,804,2,17,2,1,-9.25368,16.8243,3,0.787046,-0.726914,0.088,1
930,804,2,17,3,1,-11.2654,15.9742,3,0.218214,0.425915,0.088,1
930,807,17,17,0,-1,0.697949,-9.14629,1,-0.208201,0.214913,0.118,1
930,807,17,17,1,0,0.233215,-8.19799,4,-0.455618,0.117543,0.118,1
930,807,17,17,2,1,-0.237115,-9.51485,3,-0.108269,0.000245692,0.118,1
930,807,17,17,3,0,0.0177422,-10.8449,1,0.111465,0.0838998,0.118,1
930,807,17,17,4,1,1.42328,-8.60811,3,-0.328393,0.548005,0.118,1
930,831,17,22,0,-1,-16.0718,2.31846,1,-0.0275247,0.327913,0.12,1
930,831,17,22,1,0,-15.73,3.32423,4,0.274955,0.222977,0.12,1
930,831,17,22,2,1,-17.0292,2.85178,3,0.162993,0.55269,0.12,1
930,831,17,22,3,0,-17.6602,1.40018,1,-0.352016,0.89084,0.12,1
930,831,17,22,4,1,-15.2533,2.10066,3,-0.0739821,0.0860243,0.12,1
930,832,22,19,0,-1,5.94533,17.6287,1,0.309883,0.10088,0.115,1
930,832,22,19,1,0,7.28499,17.4315,1,0.3565,0.370038,0.115,1
930,832,22,19,2,0,6.84861,18.1075,4,0.225896,0.251072,0.115,1
930,832,22,19,3,2,5.51115,18.5046,3,0.208394,0.0781861,0.115,1
930,832,22,19,4,2,6.39902,16.9447,3,0.367257,0.163574,0.115,1
930,841,17,18,0,-1,1.73692,-2.85325,1,-0.292674,0.0941399,0.117,1
930,841,17,18,1,0,1.22741,-3.79756,4,-0.436758,0.167927,0.117,1
930,841,17,18,2,1,2.60736,-3.44969,3,-0.402718,-0.043866,0.117,1
930,841,17,18,3,0,3.55149,-2.64172,1,-0.251055,-0.198414,0.117,1
930,841,17,18,4,1,0.807795,-2.56198,3,-0.19147,0.26237,0.117,1
930,851,17,19,0,-1,-10.9105,-10.2325,1,-0.371137,0.298274,0.116,1
930,851,17,19,1,0,-11.4462,-9.31254,4,-0.182339,0.470422,0.116,1
930,851,17,19,2,1,-12.0125,-10.5681,3,-0.724401,0.723169,0.116,1
930,851,17,19,3,0,-11.0454,-12.0619,1,-0.70533,0.296758,0.116,1
930,851,17,19,4,1,-10.2491,-9.75719,3,-0.385215,0.129336,0.116,1
930,852,17,18,0,-1,4.34779,-7.92739,1,0.0161528,0.112619,0.119,1
930,852,17,18,1,0,3.29032,-7.68843,4,0.0311616,0.239651,0.119,1
930,852,17,18,2,1,3.9338,-8.9642,3,0.177011,0.312397,0.119,1
930,852,17,18,3,0,5.22716,-9.52621,1,-0.40659,-0.121979,0.119,1
930,852,17,18,4,1,4.41268,-6.99979,3,0.123028,-0.0198721,0.119,1
930,853,2,16,0,-1,13.8707,-9.30639,1,-0.269115,-0.177244,0.091,1
930,853,2,16,1,0,12.7621,-9.39946,4,-0.24553,-0.161062,0.091,1
930,853,2,16,2,1,13.6389,-10.5095,3,-0.511615,-0.375253,0.091,1
930,853,2,16,3,2,12.248,-9.91884,3,-0.447731,-0.134191,0.091,1
930,853,2,16,4,1,13.5889,-8.37599,3,-0.436078,0.0328536,0.091,1
930,855,25,16,0,-1,7.78944,5.18029,1,-0.276052,-0.311077,0.114,1
930,855,25,16,1,0,7.11773,6.23683,1,0.314654,0.1154,0.114,1
930,855,25,16,2,0,7.10049,4.32685,4,-0.626308,0.00298578,0.114,1
930,855,25,16,3,2,8.50834,3.99725,3,-0.784463,-0.935453,0.114,1
930,855,25,16,4,2,6.71123,5.57201,3,0.183589,0.264552,0.114,1
930,860,17,19,0,-1,2.27937,-5.52472,1,-0.420496,0.0453655,0.118,1
930,860,17,19,1,0,1.24422,-5.56039,4,-0.43581,-0.237144,0.118,1
930,860,17,19,2,1,2.23556,-6.54882,3,-0.334721,-0.0633552,0.118,1
930,860,17,19,3,0,3.52001,-6.87605,1,0.0348826,0.426562,0.118,1
930,860,17,19,4,1,2.17098,-4.63291,3,-0.522318,-0.126184,0.118,1
930,863,17,19,0,-1,11.1173,-4.48373,1,-0.172903,-0.0648921,0.12,1
930,863,17,19,1,0,10.1046,-4.90862,4,-0.139158,-0.118879,0.12,1
930,863,17,19,2,1,11.494,-5.55877,3,-0.0806963,0.0286159,0.12,1
930,863,17,19,3,0,12.6066,-5.53774,1,-0.00390837,0.142524,0.12,1
930,863,17,19,4,1,10.6338,-3.73188,3,-0.227018,-0.0576661,0.12,1
930,866,25,17,0,-1,7.82273,6.01075,1,0.24687,-0.367911,0.114,0
930,866,25,17,1,0,9.03498,6.22225,1,0.290786,-0.454218,0.114,0
930,866,25,17,2,0,7.62396,7.06706,4,0.370128,-0.375732,0.114,0
930,866,25,17,3,2,6.34598,6.36107,3,0.305621,-0.263551,0.114,0
930,867,29,18,0,-1,5.76301,-15.9179,1,0.0798707,0.15626,0.143,1
930,867,29,18,1,0,4.41425,-15.6776,3,0.0777052,0.205409,0.143,1
930,867,29,18,2,0,4.13433,-15.0361,1,0.0934512,0.215172,0.143,1
930,867,29,18,3,0,5.31777,-17.1554,3,0.107713,0.199615,0.143,1
930,869,25,15,0,-1,9.73062,18.9184,1,-0.213159,0.162644,0.114,1
930,869,25,15,1,0,10.6384,19.7491,1,-0.403524,0.376612,0.114,1
930,869,25,15,2,0,8.77619,19.4108,4,-0.297857,-0.0222516,0.114,1
930,869,25,15,3,2,9.1188,18.0116,3,-0.0831608,0.0322248,0.114,1
930,869,25,15,4,2,9.91553,20.0384,3,-0.403256,0.182866,0.114,1
930,871,25,16,0,-1,-2.02638,15.3543,1,-0.495708,0.0744009,0.112,1
930,871,25,16,1,0,-2.56103,16.4706,1,-1.0809,-0.201981,0.112,1
930,871,25,16,2,0,-2.77979,14.5762,4,-0.0936438,-0.314924,0.112,1
930,871,25,16,3,2,-1.32339,14.3401,3,0.0271653,0.408933,0.112,1
930,871,25,16,4,2,-3.07933,15.8401,3,-0.736107,-0.463071,0.112,1
930,877,17,20,0,-1,12.0067,-4.8947,1,-0.233306,0.0890661,0.119,1
930,877,17,20,1,0,11.6499,-3.87229,4,-0.444042,0.0252743,0.119,1
930,877,17,20,2,1,10.8386,-5.17365,3,-0.161022,-0.14901,0.119,1
930,877,17,20,3,0,11.0299,-6.43434,1,0.204892,-0.200937,0.119,1
930,878,2,17,0,-1,-12.1422,10.1566,1,-0.0307559,0.384377,0.088,1
930,878,2,17,1,0,-12.0754,11.2123,4,0.349645,0.368677,0.088,1
930,878,2,17,2,1,-13.2435,10.3833,3,-0.0336411,0.887819,0.088,1
930,878,2,17,3,1,-11.1955,10.2367,3,0.0430425,0.0899734,0.088,1
930,879,25,16,0,-1,10.6555,6.42697,1,0.311318,0.00922875,0.114,1
930,879,25,16,1,0,10.7321,5.19765,1,0.150106,-0.00120104,0.114,1
930,879,25,16,2,0,11.6709,6.81293,4,0.367472,-0.136747,0.114,1
930,879,25,16,3,2,10.4341,7.53528,3,0.462515,0.0275199,0.114,1
930,879,25,16,4,2,11.439,5.49067,3,0.19477,-0.107211,0.114,1
930,880,17,20,0,-1,1.63021,-5.01546,1,-0.656613,-0.216851,0.119,0
930,881,17,20,0,-1,-9.77965,-10.9649,1,0.283924,-0.112979,0.115,1
930,881,17,20,1,0,-8.84028,-11.4497,4,0.233169,0.0419645,0.115,1
930,881,17,20,2,1,-9.37789,-10.1544,3,-0.0809718,-0.0386624,0.115,1
930,881,17,20,3,0,-9.92103,-9.11885,1,0.347854,-0.206787,0.115,1
930,881,17,20,4,1,-9.94667,-12.0551,3,0.0602177,0.386574,0.115,1
930,882,29,19,0,-1,8.83926,-17.5494,1,0.00216908,0.202349,0.142,1
930,882,29,19,1,0,8.07013,-18.7086,3,0.164772,0.108898,0.142,1
930,882,29,19,2,0,7.36207,-18.4771,1,0.160414,-0.100526,0.142,1
930,882,29,19,3,0,9.90575,-18.3223,3,0.289073,0.570266,0.142,1
930,885,30,18,0,-1,1.07439,-9.85594,1,-0.213444,0.196049,0.093,0
930,886,25,15,0,-1,20.8226,14.2258,1,0.152214,-0.142482,0.114,1
930,886,25,15,1,0,19.7122,13.7045,1,0.166541,-0.192559,0.114,1
930,886,25,15,2,0,21.5681,13.4438,4,0.214778,-0.0787796,0.114,1
930,886,25,15,3,2,21.8021,14.8646,3,-0.00841782,-0.0440415,0.114,1
930,886,25,15,4,2,20.2966,13.2007,3,0.227091,-0.142669,0.114,1
930,888,25,17,0,-1,4.04186,8.53925,1,-0.20796,-0.296035,0.111,1
930,888,25,17,1,0,2.93771,9.11498,1,-0.37766,-0.638055,0.111,1
930,888,25,17,2,0,3.80276,7.48072,4,-0.106035,-0.316197,0.111,1
930,888,25,17,3,2,5.11501,8.03837,3,-0.127172,-0.273982,0.111,1
930,888,25,17,4,2,2.73713,8.27443,3,-0.120887,-0.327218,0.111,1
930,889,17,18,0,-1,3.2237,-9.55856,1,-0.0438526,0.326374,0.119,0
930,889,17,18,1,0,3.73149,-10.475,4,0.103218,0.380446,0.119,0
930,890,17,19,0,-1,2.49211,-2.56999,1,-0.254066,-0.0264055,0.116,0
930,890,17,19,1,0,1.54196,-2.10857,4,-0.172696,0.14368,0.116,0
930,890,17,19,2,1,1.85062,-3.48351,3,-0.355353,0.106573,0.116,0
930,890,17,19,3,0,3.22161,-4.2483,1,-0.549916,-0.158571,0.116,0
930,891,25,17,0,-1,11.3892,6.17126,1,0.265535,-0.10833,0.113,0
930,893,31,16,0,-1,20.0921,14.5835,1,0.168861,-0.133082,0.089,0
930,893,31,16,1,0,19.8349,15.78,1,0.256608,-0.114356,0.089,0
930,893,31,16,2,1,20.3207,16.3647,4,0.312912,-0.15883,0.089,0
930,893,31,16,3,0,19.0977,14.2486,4,0.169795,-0.125,0.089,0
930,897,25,16,0,-1,10.3948,18.466,1,-0.181092,0.215194,0.113,0
930,899,17,21,0,-1,12.809,-4.76136,1,-0.247931,0.185483,0.119,0
930,899,17,21,1,0,13.4264,-5.66209,4,0.0674896,0.399715,0.119,0
930,900,25,15,0,-1,19.467,12.6632,1,0.207926,-0.00204577,0.113,0
930,901,29,19,0,-1,5.98073,-16.6814,1,0.337108,0.164314,0.143,0
930,901,29,19,1,0,6.86137,-17.7629,3,-0.136986,-0.267475,0.143,0
930,902,2,17,0,-1,14.7444,-9.32226,1,-0.323684,-0.353232,0.09,0
930,902,2,17,1,0,15.7704,-8.949,4,-0.357845,-0.560701,0.09,0
930,902,2,17,2,1,14.5285,-8.20088,3,0.00190957,0.316601,0.09,0
930,903,25,17,0,-1,-2.03017,14.5599,1,-0.0787867,0.0707162,0.111,0
930,906,2,17,0,-1,-7.80243,6.67828,1,0.663637,0.0349127,0.086,1
930,906,2,17,1,0,-7.26723,5.71584,4,0.947946,0.193212,0.086,1
930,906,2,17,2,1,-6.70715,7.02319,3,0.411262,0.393245,0.086,1
930,906,2,17,3,1,-8.54081,5.40696,3,0.995457,0.186228,0.086,1
930,909,2,18,0,-1,-12.2867,9.36294,1,0.160389,0.342733,0.088,0
960,779,2,16,0,-1,-3.39852,8.20813,1,0.181623,0.300202,0.087,1
960,779,2,16,1,0,-3.02994,7.25013,4,-0.190742,0.222838,0.087,1
960,779,2,16,2,1,-2.38448,8.55859,3,0.0304815,0.117931,0.087,1
960,787,2,15,0,-1,0.241672,-14.516,1,0.182633,-0.278446,0.092,1
960,787,2,15,1,0,1.28903,-14.63,4,0.178813,-0.385704,0.092,1
960,787,2,15,2,1,0.525063,-13.4146,3,0.311503,-0.268811,0.092,1
960,787,2,15,3,1,0.177227,-15.3599,3,0.148547,-0.313287,0.092,1
960,807,17,17,0,-1,-5.21174,-16.5839,1,-0.375881,0.084894,0.118,1
960,807,17,17,1,0,-5.91918,-15.7989,4,-0.295759,0.160941,0.118,1
960,807,17,17,2,1,-6.00489,-17.1939,3,-0.327975,0.165959,0.118,1
960,807,17,17,3,0,-5.44909,-18.4002,1,-0.742736,0.131491,0.118,1
960,807,17,17,4,1,-4.66469,-15.8197,3,-0.307107,0.113587,0.118,1
960,841,17,18,0,-1,-1.05493,5.14229,1,0.290214,0.337814,0.117,1
960,841,17,18,1,0,-1.06741,6.15395,4,0.590481,0.295498,0.117,1
960,841,17,18,2,1,-2.26313,5.40305,3,0.236931,0.843115,0.117,1
960,841,17,18,3,0,-2.31223,3.85373,1,-0.189704,0.822911,0.117,1
960,841,17,18,4,1,-0.251724,5.08815,3,0.014017,-0.252487,0.117,1
960,851,17,19,0,-1,-8.98997,-1.28028,1,0.248404,0.219764,0.116,1
960,851,17,19,1,0,-8.28952,-0.511759,4,0.146088,0.317225,0.116,1
960,851,17,19,2,1,-9.68525,-0.621024,3,0.15465,0.159334,0.116,1
960,851,17,19,3,0,-10.8119,-1.13936,1,0.233153,-0.0389996,0.116,1
960,851,17,19,4,1,-8.28538,-1.81799,3,0.442279,0.310929,0.116,1
960,853,2,16,0,-1,13.4327,-9.95338,1,0.133744,0.19356,0.091,1
960,853,2,16,1,0,13.534,-8.87856,4,0.305488,0.0684225,0.091,1
960,853,2,16,2,1,12.1896,-9.47146,3,0.220266,0.265898,0.091,1
960,853,2,16,3,2,12.9623,-8.19757,3,0.381405,0.139249,0.091,1
960,853,2,16,4,1,14.3156,-10.0086,3,0.315793,0.0269825,0.091,1
960,855,25,16,0,-1,2.47422,2.7143,1,-0.171355,0.664222,0.114,1
960,855,25,16,1,0,3.6481,2.24279,1,-0.278961,0.503787,0.114,1
960,855,25,16,2,0,2.51515,3.81003,4,-0.14858,0.699585,0.114,1
960,855,25,16,3,2,1.15989,3.30679,3,0.179303,0.000454016,0.114,1
960,855,25,16,4,2,3.47886,2.96906,3,-0.235881,0.644759,0.114,1
960,863,17,19,0,-1,7.54632,-11.8952,1,-0.0226193,-0.4232,0.12,1
960,863,17,19,1,0,7.87561,-12.934,4,0.101839,-0.381572,0.12,1
960,863,17,19,2,1,8.65682,-11.6446,3,-0.17701,-0.216691,0.12,1
960,863,17,19,3,0,8.51572,-10.3461,1,-0.214479,-0.305618,0.12,1
960,863,17,19,4,1,6.71457,-12.3153,3,0.0938867,-0.42737,0.12,1
960,866,25,17,0,-1,0.11128,1.00388,1,-0.398869,-0.0602106,0.114,1
960,866,25,17,1,0,0.552606,2.17461,1,0.0699923,-0.268659,0.114,1
960,866,25,17,2,0,-0.975782,1.02178,4,-0.423098,0.370268,0.114,1
960,866,25,17,3,2,-0.257,-0.220112,3,-0.713569,0.252137,0.114,1
960,866,25,17,4,2,-0.200937,2.05585,3,-0.175375,0.194648,0.114,1
960,867,29,18,0,-1,13.1797,-11.403,1,0.211136,0.101253,0.143,1
960,867,29,18,1,0,11.8033,-11.5334,3,0.267488,0.297242,0.143,1
960,867,29,18,2,0,11.3851,-10.9632,1,0.191753,0.0921683,0.143,1
960,867,29,18,3,0,13.1773,-12.7084,3,-0.0613099,0.132478,0.143,1
960,869,25,15,0,-1,7.80759,13.0597,1,-0.286559,-0.142322,0.114,1
960,869,25,15,1,0,7.93617,14.2753,1,-0.457166,-0.165198,0.114,1
960,869,25,15,2,0,6.71201,12.8646,4,-0.394223,-0.126374,0.114,1
960,869,25,15,3,2,7.83572,11.9634,3,-0.333138,0.0236836,0.114,1
960,869,25,15,4,2,7.18956,14.0509,3,-0.425907,-0.147841,0.114,1
960,871,25,16,0,-1,-1.26241,11.9315,1,0.319771,-0.0275904,0.112,1
960,871,25,16,1,0,-2.22942,11.1436,1,0.171531,0.138516,0.112,1
960,871,25,16,2,0,-0.320388,11.3896,4,0.259307,-0.122611,0.112,1
960,871,25,16,3,2,-0.611134,12.8109,3,0.606998,-0.0127885,0.112,1
960,871,25,16,4,2,-1.51686,10.92,3,0.222335,-0.0339866,0.112,1
960,877,17,20,0,-1,8.34011,-7.05167,1,-0.138574,0.0411149,0.119,1
960,877,17,20,1,0,7.43862,-6.44502,4,-0.0725378,0.139573,0.119,1
960,877,17,20,2,1,7.70123,-7.93037,3,-0.22027,0.115615,0.119,1
960,877,17,20,3,0,8.58662,-8.8604,1,-0.345444,0.0128305,0.119,1
960,878,2,17,0,-1,-9.7091,8.67579,1,0.20456,0.0061611,0.088,1
960,878,2,17,1,0,-8.65567,8.77616,4,0.209129,0.099946,0.088,1
960,878,2,17,2,1,-9.7268,9.74287,3,0.141963,0.0159769,0.088,1
960,878,2,17,3,1,-9.20649,7.55431,3,0.45975,-0.00567021,0.088,1
960,879,25,16,0,-1,8.68623,10.1448,1,-0.296626,-0.131125,0.114,1
960,879,25,16,1,0,8.32824,11.3168,1,-0.510751,-0.209664,0.114,1
960,879,25,16,2,0,7.82616,9.49876,4,-0.124458,-0.327044,0.114,1
960,879,25,16,3,2,9.23832,9.18834,3,-0.0276381,0.0738557,0.114,1
960,879,25,16,4,2,7.71391,10.8271,3,-0.410885,-0.346596,0.114,1
960,881,17,20,0,-1,-8.83237,-9.36455,1,0.477027,-0.138583,0.115,1
960,881,17,20,1,0,-7.92557,-9.88927,4,0.498902,-0.211322,0.115,1
960,881,17,20,2,1,-8.20027,-8.51657,3,0.241738,-0.35735,0.115,1
960,881,17,20,3,0,-9.30219,-7.60846,1,0.833474,-0.164411,0.115,1
960,881,17,20,4,1,-9.17956,-10.1271,3,0.494767,-0.100467,0.115,1
960,890,17,19,0,-1,1.14001,4.53395,1,0.811128,0.275148,0.116,1
960,890,17,19,1,0,1.38637,5.57446,4,0.815408,0.192101,0.116,1
960,890,17,19,2,1,0.00311551,5.60707,3,0.853661,0.0560337,0.116,1
960,890,17,19,3,0,-0.392138,3.44169,1,0.302332,0.785198,0.116,1
960,890,17,19,4,1,2.41888,4.7466,3,0.519269,-0.155117,0.116,1
960,890,17,19,5,4,1.77285,3.05049,1,0.393336,-0.185255,0.116,1
960,891,25,17,0,-1,7.89642,10.2211,1,-0.344517,-0.332838,0.113,0
960,891,25,17,1,0,6.96546,11.0419,1,-0.363881,-0.334049,0.113,0
960,901,29,19,0,-1,13.8848,-11.7968,1,0.198827,0.136725,0.143,0
960,901,29,19,1,0,12.5067,-11.9462,3,0.189202,0.0224055,0.143,0
960,902,2,17,0,-1,15.4039,-7.53406,1,0.162281,-0.255114,0.09,1
960,902,2,17,1,0,15.6489,-8.59078,4,0.401705,-0.171412,0.09,1
960,902,2,17,2,1,16.6027,-7.51923,3,0.126583,0.062267,0.09,1
960,902,2,17,3,2,16.2932,-8.99395,3,0.55656,-0.0265998,0.09,1
960,902,2,17,4,1,14.4572,-7.96251,3,0.422365,-0.125115,0.09,1
960,903,25,17,0,-1,-0.484839,12.1201,1,0.327183,-0.0273313,0.111,0
960,906,2,17,0,-1,-1.57552,6.6903,1,-0.0626713,0.269731,0.086,1
960,906,2,17,1,0,-1.60636,7.67354,4,-0.170887,0.324573,0.086,1
960,906,2,17,2,1,-2.35306,6.4476,3,0.0575236,0.188866,0.086,1
960,906,2,17,3,1,-0.647577,6.76837,3,-0.135118,0.466664,0.086,1
960,909,2,18,0,-1,-14.9421,8.53018,1,-0.337264,0.0526927,0.088,1
960,909,2,18,1,0,-15.9945,8.5295,4,-0.35168,-0.0936977,0.088,1
960,909,2,18,2,1,-15.062,7.43295,3,-0.187414,0.0623747,0.088,1
960,909,2,18,3,1,-15.1251,9.51622,3,-0.465146,-0.000926643,0.088,1
960,910,2,18,0,-1,-2.238,7.18812,1,-0.0766524,0.329216,0.085,0
960,910,2,18,1,0,-3.10101,6.53818,4,-0.0231641,0.336626,0.085,0
960,915,2,17,0,-1,-17.3867,3.78818,1,-0.562258,-0.0754392,0.088,1
960,915,2,17,1,0,-17.9783,2.93318,4,-0.159768,-0.347896,0.088,1
960,915,2,17,2,1,-16.5251,2.79681,3,-0.0844939,0.440901,0.088,1
960,915,2,17,3,1,-18.2484,4.26195,3,-0.784552,-0.469905,0.088,1
960,916,17,20,0,-1,-8.18318,-1.17493,1,0.214588,0.371383,0.115,0
960,917,2,16,0,-1,4.58154,-14.0336,1,-0.00515422,-0.498077,0.091,1
960,917,2,16,1,0,3.84101,-14.7872,4,-0.444072,-0.155136,0.091,1
960,917,2,16,2,1,5.25776,-15.0564,3,-0.612104,-0.919983,0.091,1
960,917,2,16,3,1,3.92804,-13.4552,3,0.183086,-0.260681,0.091,1
960,918,2,19,0,-1,-14.2683,8.08621,1,-0.534525,-0.267537,0.087,0
960,920,2,17,0,-1,12.8878,-9.10886,1,0.248144,0.279704,0.09,1
960,920,2,17,1,0,13.916,-9.48689,4,0.228509,0.0256039,0.09,1
960,920,2,17,2,1,13.7128,-8.12121,3,0.295878,0.0827127,0.09,1
960,920,2,17,3,2,14.6681,-9.32408,3,0.352865,0.19391,0.09,1
960,920,2,17,4,1,12.7034,-10.05,3,0.148327,0.206206,0.09,1
960,922,2,18,0,-1,-6.77146,0.92692,1,-0.140583,-0.56344,0.088,1
960,922,2,18,1,0,-7.53267,0.218891,4,-0.495029,-0.200015,0.088,1
960,922,2,18,2,1,-6.14496,-0.195946,3,-0.725921,-0.980391,0.088,1
960,922,2,18,3,1,-7.4064,1.57333,3,0.112918,-0.255426,0.088,1
960,925,32,18,0,-1,-10.4675,8.46844,1,0.150704,0.185387,0.063,0
960,925,32,18,1,0,-10.2659,7.89314,3,0.00446628,0.164745,0.063,0
960,925,32,18,2,0,-10.4679,7.35976,4,0.0548563,0.178478,0.063,0
960,925,32,18,3,2,-9.26104,8.19208,3,0.138422,0.0486063,0.063,0
960,928,2,18,0,-1,15.0281,-8.19624,1,0.174944,-0.280218,0.089,0
960,928,2,18,1,0,14.3984,-7.31528,4,0.186644,-0.150218,0.089,0
960,928,2,18,2,1,14.2649,-8.75516,3,-0.138324,-0.0400521,0.089,0
960,928,2,18,3,2,13.6059,-7.40137,3,0.0998747,0.134961,0.089,0
960,929,2,19,0,-1,-7.58868,0.90553,1,-0.147493,-0.185785,0.087,0
960,929,2,19,1,0,-8.62992,1.00776,4,-0.151086,-0.218177,0.087,0
960,930,2,17,0,-1,-2.64925,7.89039,1,0.0917802,0.00238097,0.088,0
960,930,2,17,1,0,-1.66755,8.29692,4,-0.0110393,0.316818,0.088,0
960,931,17,18,0,-1,-4.2695,-20.8247,1,0.00384421,-0.429755,0.119,1
960,931,17,18,1,0,-3.85675,-21.7815,4,0.166365,-0.382168,0.119,1
960,931,17,18,2,1,-3.43112,-20.4266,3,-0.00558671,-0.341632,0.119,1
960,931,17,18,3,0,-3.46246,-19.1823,1,-0.41978,-0.211734,0.119,1
960,931,17,18,4,1,-5.05028,-21.3387,3,0.126149,-0.539845,0.119,1
960,932,2,18,0,-1,12.2097,-8.65198,1,0.141893,0.216147,0.091,0
960,932,2,18,1,0,11.1569,-8.6074,4,0.10559,-0.0465755,0.091,0
960,933,2,18,0,-1,-18.1873,3.62079,1,-0.483847,-0.398991,0.087,0
960,933,2,18,1,0,-19.1163,4.13336,4,-0.245983,0.0521196,0.087,0
960,933,2,18,2,1,-18.8545,2.72887,3,-0.465466,0.0384759,0.087,0
960,934,2,17,0,-1,4.57403,-13.2218,1,-0.130368,-0.445723,0.092,0
960,935,17,21,0,-1,-9.96354,-9.59063,1,-0.105903,-0.229407,0.115,1
960,935,17,21,1,0,-10.7647,-8.87907,4,-0.319906,-0.481141,0.115,1
