second,id,parent,node,organism_parent,lineage,x,y,role,energy
124,39,1,2,24,2,15.8038,11.6404,3,0.42236
124,42,0,1,35,2,-3.47088,-11.4549,4,0.354116
124,39,1,3,24,2,16.7961,13.1322,3,0.517208
124,38,1,3,21,2,-3.8954,-19.5536,3,0.652937
124,42,1,2,35,2,-3.29893,-12.7934,3,0.358705
124,36,0,1,28,2,10.3796,-4.11466,4,0.277256
124,44,-1,0,38,2,3.05762,-17.016,1,0.545484
124,42,1,3,35,2,-2.20055,-11.724,3,0.355524
124,49,-1,0,42,2,-4.44423,-13.9123,1,0.281369
124,44,0,1,38,2,3.42054,-17.8617,4,0.545911
124,49,0,1,42,2,-3.5333,-13.68,4,0.273815
124,49,1,2,42,2,-4.71889,-13.1355,3,0.267397
124,50,-1,0,12,4,8.74755,7.0914,1,0.439255
124,44,1,2,38,2,3.74985,-16.5873,3,0.555096
124,50,0,1,12,4,9.04888,5.96436,8,0.737431
124,49,1,3,42,2,-4.08936,-14.8732,3,0.282061
124,54,-1,0,30,2,-12.521,-8.75651,1,0.369576
124,55,-1,0,35,2,-0.0315112,-3.4864,1,0.165037
124,56,-1,0,49,2,-5.11755,-14.3848,1,0.615188
124,55,0,1,35,2,-0.126266,-2.56811,4,0.208093
124,54,0,1,30,2,-11.8463,-8.37528,4,0.365949
124,44,1,3,38,2,2.17273,-17.4729,3,0.549061
124,50,1,2,12,4,9.24789,4.87389,3,0.438968
124,57,-1,0,31,2,-14.6733,-4.37871,1,0.286733
124,58,-1,0,15,2,16.3631,-10.1352,1,0.349651
124,56,0,1,49,2,-6.04069,-14.2925,4,0.608321
124,57,0,1,31,2,-15.3034,-5.0455,4,0.277
124,58,0,1,15,2,17.1005,-10.6336,4,0.340245
124,54,1,2,30,2,-12.8933,-9.28361,3,0.366534
124,55,1,2,35,2,-0.965262,-3.57029,3,0.221409
124,50,0,3,12,4,9.35873,8.12983,8,0.787581
124,55,1,3,35,2,1.05126,-3.18475,3,0.268852
124,58,1,2,15,2,16.6438,-9.38933,3,0.350743
124,36,1,2,28,2,9.97593,-5.36128,3,0.277584
124,56,1,2,49,2,-5.10756,-15.2159,3,0.613613
124,62,-1,0,42,2,-3.71384,-12.1713,1,1.17054
124,58,1,3,15,2,15.7628,-10.6379,3,0.32923
124,63,-1,0,38,2,-0.886313,-14.8342,1,0.508921
124,63,0,1,38,2,-1.74806,-14.4428,4,0.501021
124,63,1,2,38,2,-1.1681,-15.6099,3,0.51393
124,88,1,3,34,2,11.1479,-20.7772,3,0
124,63,1,3,38,2,-0.593276,-13.8581,3,0.488274
124,66,-1,0,58,2,16.2067,-10.9645,1,0.827397
124,66,0,1,58,2,15.3229,-11.3293,4,0.818795
124,54,1,3,30,2,-13.1525,-8.82328,3,0.370149
124,69,-1,0,38,2,1.17199,-20.4677,1,0.100437
124,70,-1,0,54,2,-22.7686,-4.7142,1,0.172155
124,69,0,1,38,2,0.882021,-19.5902,4,0.0898835
124,70,0,1,54,2,-23.0018,-3.85931,4,0.164599
124,70,1,2,54,2,-23.5114,-5.06796,3,0.167001
124,70,1,3,54,2,-21.8435,-4.46883,3,0.164973
124,71,-1,0,15,2,9.29968,-7.72938,1,0.500393
124,78,-1,0,30,2,-16.4852,-14.7633,1,0.278133
124,76,-1,0,63,2,-0.388329,-15.4927,1,0.489607
124,81,-1,0,54,2,-12.1703,-9.49966,1,0.606999
124,76,0,1,63,2,-0.23022,-16.4093,4,0.611112
124,82,-1,0,39,2,16.1349,13.214,1,1.09113
124,23,7,8,16,3,1.25677,2.83957,0,0.736325
124,82,0,1,39,2,16.6845,13.9672,4,1.16594
124,81,0,1,54,2,-12.7641,-10.1598,4,0.686653
124,69,1,2,38,2,0.423446,-20.8228,3,0.0998281
124,76,1,2,63,2,0.347812,-15.2358,3,0.541609
124,71,0,1,15,2,8.56133,-7.21459,4,0.488145
124,87,-1,0,23,3,-5.02284,2.36841,1,0.672242
124,69,1,3,38,2,2.10717,-20.0256,3,0.0772079
124,81,1,2,54,2,-11.4637,-9.93429,3,0.68408
124,50,3,4,12,4,9.83483,9.11931,3,0.571928
124,66,1,2,58,2,16.5939,-11.5817,3,0.819669
124,87,0,1,23,3,-4.78309,3.41569,4,0.651947
124,50,0,5,12,4,7.60235,7.32057,8,0.695207
124,87,1,2,23,3,-6.06285,3.1393,3,0.644496
124,89,-1,0,10,2,-10.7608,8.54828,1,0.672455
124,90,-1,0,44,2,2.44625,-16.4957,1,0.496
124,89,0,1,10,2,-9.85229,8.42844,4,0.668878
125,0,-1,0,4294967295,1,-14.3158,-6.78464,1,0.329891
125,0,0,1,4294967295,1,-13.687,-6.22242,8,0.983207
125,0,0,2,4294967295,1,-15.1006,-6.49448,8,0.983199
125,0,0,3,4294967295,1,-14.2647,-7.61298,8,1.01981
125,1,-1,0,4294967295,2,15.3875,-7.57988,1,0.21252
125,1,0,1,4294967295,2,16.2691,-7.84127,4,0.204391
125,1,1,2,4294967295,2,15.5067,-6.77655,3,0.199277
125,1,1,3,4294967295,2,15.167,-8.55738,3,0.212011
125,2,-1,0,4294967295,3,-1.65217,16.8243,1,0.0727619
125,2,0,1,4294967295,3,-2.55278,17.3912,4,0.105832
125,2,1,2,4294967295,3,-2.71916,16.1057,3,0.0708658
125,2,1,3,4294967295,3,-1.31927,17.7516,3,0.147605
125,2,0,4,4294967295,3,-0.508113,16.2092,0,0.047282
125,2,4,5,4294967295,3,0.847393,15.8479,0,0.035879
125,2,5,6,4294967295,3,2.19591,16.1415,0,0.0294072
125,2,6,7,4294967295,3,3.47593,15.7016,0,0.0247891
125,2,7,8,4294967295,3,4.84851,15.5102,0,0.0222229
125,3,-1,0,4294967295,4,-2.22602,11.5001,1,0.143445
125,3,0,1,4294967295,4,-2.6498,10.4629,8,0.23457
125,3,1,2,4294967295,4,-3.1079,9.57645,3,0.130839
125,3,0,3,4294967295,4,-1.14281,11.7881,8,0.235071
125,3,3,4,4294967295,4,-0.166838,12.0095,3,0.131281
125,3,0,5,4294967295,4,-2.89134,12.405,8,0.245466
125,3,5,6,4294967295,4,-3.41869,13.2574,3,0.14044
125,4,-1,0,0,1,-13.5875,-7.117,1,1.17637
125,4,0,1,0,1,-13.4329,-7.94645,8,3.49543
125,4,0,2,0,1,-12.9325,-6.59703,8,3.58319
125,10,-1,0,1,2,-11.8494,9.20831,1,0.355882
125,10,0,1,1,2,-12.8002,9.20762,4,0.572592
125,10,1,2,1,2,-11.7722,8.42262,3,0.65038
125,12,-1,0,9,4,8.58802,7.78927,1,0.432629
125,10,1,3,1,2,-12.021,10.2652,3,0.683024
125,12,0,1,9,4,7.74427,8.55005,8,0.917005
125,12,1,2,9,4,6.98162,9.3143,3,0.620111
125,12,0,3,9,4,8.41599,6.66003,8,0.722918
125,15,-1,0,1,2,9.94482,-7.43071,1,0.361327
125,16,-1,0,2,3,0.243544,-1.65103,1,0.772906
125,16,0,1,2,3,1.15929,-2.03977,4,0.885584
125,16,1,2,2,3,0.748976,-0.810678,3,1.00141
125,16,1,3,2,3,-0.197642,-2.17017,3,0.875106
125,12,3,4,9,4,8.22767,5.61582,3,0.447938
125,16,0,4,2,3,-0.792126,-0.928442,0,0.716076
125,12,0,5,9,4,9.65239,8.29632,8,0.813116
125,16,4,5,2,3,-1.0664,0.404401,0,0.685112
125,17,-1,0,3,4,-1.90412,10.7395,1,1.08246
125,15,0,1,1,2,9.32344,-6.7817,4,0.354138
125,16,5,6,2,3,-1.43361,1.75828,0,0.63915
125,17,0,1,3,4,-2.28808,9.68685,8,1.81943
125,12,5,6,9,4,10.61,8.77958,3,0.561252
125,15,1,2,1,2,9.58721,-8.0988,3,0.353475
125,16,6,7,2,3,-0.893885,2.94252,0,0.593773
125,16,7,8,2,3,-1.14482,4.245,0,0.56855
125,23,-1,0,16,3,-4.91632,1.76681,1,0.493617
125,15,1,3,1,2,10.6295,-6.84086,3,0.359324
125,23,0,1,16,3,-5.8993,1.59426,4,0.47074
125,23,1,2,16,3,-4.82362,0.843448,3,0.499433
125,25,-1,0,9,4,3.22622,5.72155,1,0.130032
125,23,1,3,16,3,-5.00183,2.55722,3,0.434378
125,25,0,1,9,4,4.27815,5.32383,8,0.243416
125,23,0,4,16,3,-3.66402,1.8256,0,0.523515
125,25,1,2,9,4,5.18862,4.90119,3,0.148077
125,23,4,5,16,3,-2.34977,1.41582,0,0.560478
125,26,-1,0,2,3,-1.41674,16.0474,1,0.801335
125,25,0,3,9,4,3.02859,6.82494,8,0.186274
125,28,-1,0,24,2,11.4677,-5.45017,1,0.364505
125,23,5,6,16,3,-0.938453,1.46593,0,0.600614
125,25,3,4,9,4,2.91993,7.82035,3,0.097231
125,30,-1,0,10,2,-15.6276,-13.8952,1,0.320675
125,23,6,7,16,3,0.310171,1.70415,0,0.637099
125,25,0,5,9,4,2.34099,5.03024,8,0.250639
125,30,0,1,10,2,-14.8921,-13.315,4,0.325008
125,28,0,1,24,2,12.0842,-6.14351,4,0.355474
125,25,5,6,9,4,1.50168,4.48036,3,0.259226
125,30,1,2,10,2,-16.1886,-13.2639,3,0.336981
125,17,1,2,3,4,-2.69042,8.76967,3,1.08858
125,30,1,3,10,2,-14.9294,-14.6229,3,0.341991
125,91,1,2,21,2,-12.9903,-3.65356,3,0
125,28,1,2,24,2,11.9654,-4.83211,3,0.364198
125,17,0,3,3,4,-0.807171,10.8684,8,1.79319
125,28,1,3,24,2,10.7915,-6.0773,3,0.347574
125,36,-1,0,28,2,10.9433,-4.82358,1,0.252939
125,38,-1,0,21,2,-3.65049,-19.0148,1,0.684389
125,38,0,1,21,2,-2.73454,-18.8749,4,0.757569
125,39,-1,0,24,2,16.2686,12.7889,1,0.464194
125,38,1,2,21,2,-3.8441,-18.1611,3,0.724905
125,39,0,1,24,2,15.4221,13.1225,4,0.511785
125,42,-1,0,35,2,-3.09758,-11.9707,1,0.332381
125,39,1,2,24,2,16.1079,12.0034,3,0.460151
125,42,0,1,35,2,-3.67358,-11.2724,4,0.324694
125,39,1,3,24,2,16.6742,13.6151,3,0.478222
125,38,1,3,21,2,-3.34776,-20.0404,3,0.678626
125,42,1,2,35,2,-3.55529,-12.6112,3,0.33222
125,36,0,1,28,2,10.8072,-3.90402,4,0.245792
125,44,-1,0,38,2,3.23727,-17.3721,1,0.535308
125,42,1,3,35,2,-2.36565,-11.1692,3,0.319828
125,49,-1,0,42,2,-4.49379,-13.738,1,0.250713
125,44,0,1,38,2,3.70705,-18.1709,4,0.544775
125,49,0,1,42,2,-3.58409,-14.0196,4,0.240809
125,49,1,2,42,2,-4.16607,-12.8449,3,0.229259
125,50,-1,0,12,4,9.05566,7.03348,1,0.443977
125,44,1,2,38,2,3.87952,-16.8665,3,0.537228
125,50,0,1,12,4,9.7782,6.17674,8,0.718162
125,49,1,3,42,2,-4.64151,-14.7488,3,0.250851
125,54,-1,0,30,2,-12.3061,-8.79225,1,0.414521
125,55,-1,0,35,2,-0.121197,-3.54592,1,0.180768
125,56,-1,0,49,2,-5.21403,-14.1602,1,0.587471
125,55,0,1,35,2,0.0239454,-2.66353,4,0.184532
125,54,0,1,30,2,-11.5503,-8.62866,4,0.403823
125,44,1,3,38,2,2.42713,-17.9559,3,0.575194
125,50,1,2,12,4,10.4595,5.34818,3,0.419548
125,57,-1,0,31,2,-14.9483,-4.32023,1,0.286733
125,58,-1,0,15,2,16.6485,-10.4136,1,0.363983
125,56,0,1,49,2,-6.15016,-14.0938,4,0.580112
125,57,0,1,31,2,-15.36,-5.13878,4,0.277
125,58,0,1,15,2,17.0764,-11.2022,4,0.369887
125,54,1,2,30,2,-12.8093,-9.22924,3,0.39527
125,55,1,2,35,2,-0.971435,-3.49909,3,0.182591
125,50,0,3,12,4,9.07885,8.13536,8,0.779615
125,55,1,3,35,2,1.07255,-3.39146,3,0.200266
125,58,1,2,15,2,17.3234,-9.91314,3,0.405299
125,36,1,2,28,2,10.1559,-5.03652,3,0.248525
125,56,1,2,49,2,-5.24874,-15.0299,3,0.583777
125,62,-1,0,42,2,-3.92212,-11.9681,1,1.15454
125,58,1,3,15,2,15.8319,-10.6884,3,0.352088
125,63,-1,0,38,2,-1.11771,-14.9099,1,0.477267
125,63,0,1,38,2,-2.05012,-14.6906,4,0.466636
125,63,1,2,38,2,-1.34469,-15.7913,3,0.478268
125,63,1,3,38,2,-1.19869,-13.7077,3,0.451767
125,66,-1,0,58,2,16.4125,-11.2209,1,0.795457
125,66,0,1,58,2,15.561,-11.5299,4,0.784586
125,54,1,3,30,2,-12.9029,-8.80071,3,0.405486
125,69,-1,0,38,2,0.941538,-20.2306,1,0.0933489
125,70,-1,0,54,2,-22.9416,-4.38426,1,0.143352
125,69,0,1,38,2,0.406183,-19.4772,4,0.096885
125,70,0,1,54,2,-23.1655,-3.52454,4,0.135638
125,70,1,2,54,2,-23.6449,-4.73114,3,0.134697
125,70,1,3,54,2,-22.0117,-4.14913,3,0.140178
125,71,-1,0,15,2,9.12882,-7.51117,1,0.467185
125,78,-1,0,30,2,-15.6316,-14.7123,1,0.262133
125,76,-1,0,63,2,-0.579388,-15.5531,1,0.515989
125,81,-1,0,54,2,-11.8325,-9.4551,1,0.626895
125,76,0,1,63,2,-0.600894,-16.4971,4,0.512861
125,82,-1,0,39,2,15.9708,13.5448,1,1.16541
125,23,7,8,16,3,1.10696,2.79534,0,0.659796
125,82,0,1,39,2,16.2808,14.4007,4,1.19914
125,81,0,1,54,2,-12.5383,-9.98824,4,0.628547
125,69,1,2,38,2,0.330594,-20.7943,3,0.0932274
125,76,1,2,63,2,0.260245,-15.5235,3,0.51609
125,71,0,1,15,2,8.30781,-7.10343,4,0.457353
125,87,-1,0,23,3,-5.50013,2.29216,1,0.634466
125,69,1,3,38,2,1.71104,-19.5197,3,0.0704477
125,81,1,2,54,2,-11.2249,-10.0975,3,0.642291
125,50,3,4,12,4,9.05454,9.19502,3,0.477902
125,66,1,2,58,2,16.775,-12.0305,3,0.780248
125,87,0,1,23,3,-4.84433,3.12915,4,0.625295
125,50,0,5,12,4,7.96685,7.19895,8,0.739936
125,87,1,2,23,3,-6.10144,2.76869,3,0.628924
125,89,-1,0,10,2,-11.0424,9.02108,1,0.630578
125,90,-1,0,44,2,2.68839,-16.7821,1,0.48
125,89,0,1,10,2,-10.1581,8.83284,4,0.596091
125,92,-1,0,16,3,0.720682,-2.32078,1,0.505867
125,89,1,2,10,2,-11.056,9.83298,3,0.551572
125,50,5,6,12,4,6.96331,7.53605,3,0.469881
126,0,-1,0,4294967295,1,-14.3346,-6.83294,1,0.323491
126,0,0,1,4294967295,1,-13.7048,-6.27178,8,0.969058
126,0,0,2,4294967295,1,-15.1178,-6.54029,8,0.969053
126,0,0,3,4294967295,1,-14.2844,-7.66183,8,0.990508
126,1,-1,0,4294967295,2,15.6893,-7.56125,1,0.182509
126,1,0,1,4294967295,2,16.4592,-8.07227,4,0.173566
126,1,1,2,4294967295,2,16.0676,-6.8245,3,0.165311
126,1,1,3,4294967295,2,15.197,-8.43796,3,0.182407
126,2,-1,0,4294967295,3,-2.16846,17.1906,1,0.0692278
126,2,0,1,4294967295,3,-3.20574,17.4126,4,0.0767783
126,2,1,2,4294967295,3,-2.68545,16.24,3,0.0743562
126,2,1,3,4294967295,3,-2.24129,18.2596,3,0.0740021
126,2,0,4,4294967295,3,-0.98046,16.6422,0,0.0497344
126,2,4,5,4294967295,3,0.20608,15.8643,0,0.0366067
126,2,5,6,4294967295,3,1.6078,15.8338,0,0.0368451
126,2,6,7,4294967295,3,2.99212,15.7186,0,0.0504747
126,2,7,8,4294967295,3,4.29204,16.2739,0,0.0667065
126,3,-1,0,4294967295,4,-2.38362,11.3593,1,0.136727
126,3,0,1,4294967295,4,-2.3713,10.239,8,0.212403
126,3,1,2,4294967295,4,-2.44907,9.24417,3,0.115817
126,3,0,3,4294967295,4,-1.49716,12.0452,8,0.212703
126,3,3,4,4294967295,4,-0.683661,12.6281,3,0.116081
126,3,0,5,4294967295,4,-3.34819,11.9347,8,0.261758
126,3,5,6,4294967295,4,-4.16521,12.5153,3,0.165603
126,4,-1,0,0,1,-13.5958,-7.13941,1,1.19055
126,4,0,1,0,1,-13.468,-7.97317,8,3.59577
126,4,0,2,0,1,-12.9249,-6.63976,8,3.59974
126,10,-1,0,1,2,-12.2201,9.28817,1,0.541993
126,10,0,1,1,2,-13.118,9.66278,4,0.596034
126,10,1,2,1,2,-12.587,8.46836,3,0.63019
126,12,-1,0,9,4,8.47494,7.75278,1,0.483507
126,10,1,3,1,2,-11.9798,10.2773,3,0.602879
126,12,0,1,9,4,7.43259,8.17151,8,0.863615
126,12,1,2,9,4,6.48414,8.68587,3,0.531595
126,12,0,3,9,4,8.77101,6.6342,8,0.746819
126,15,-1,0,1,2,9.77187,-7.38762,1,0.333348
126,16,-1,0,2,3,0.674906,-1.40001,1,0.62622
126,16,0,1,2,3,1.5596,-1.82997,4,0.728049
126,16,1,2,2,3,1.01505,-0.641551,3,0.805992
126,16,1,3,2,3,0.252116,-2.16645,3,0.750896
126,12,3,4,9,4,9.0548,5.61173,3,0.428639
126,16,0,4,2,3,-0.351988,-0.692074,0,0.611686
126,12,0,5,9,4,9.24861,8.64414,8,0.826896
126,16,4,5,2,3,-1.15962,0.359424,0,0.752368
126,17,-1,0,3,4,-1.79159,10.7834,1,1.06987
126,15,0,1,1,2,9.2767,-6.63723,4,0.326109
126,16,5,6,2,3,-1.87884,1.44522,0,0.703755
126,17,0,1,3,4,-1.73642,9.6643,8,1.78652
126,12,5,6,9,4,9.94317,9.46328,3,0.593877
126,15,1,2,1,2,9.29005,-7.98094,3,0.326228
126,16,6,7,2,3,-1.44425,2.67061,0,0.613046
126,16,7,8,2,3,-1.35915,4.01464,0,0.58575
126,23,-1,0,16,3,-5.20234,1.56392,1,0.480717
126,15,1,3,1,2,10.5444,-6.95175,3,0.330472
126,23,0,1,16,3,-6.19051,1.57406,4,0.458191
126,23,1,2,16,3,-5.40495,0.535931,3,0.548849
126,25,-1,0,9,4,3.21329,5.72739,1,0.138644
126,23,1,3,16,3,-5.03223,2.26302,3,0.427367
126,25,0,1,9,4,4.33141,5.83917,8,0.218088
126,23,0,4,16,3,-3.93016,1.62784,0,0.512813
126,25,1,2,9,4,5.33427,5.87075,3,0.122074
126,23,4,5,16,3,-2.59023,1.4269,0,0.545497
126,26,-1,0,2,3,-2.02751,16.4122,1,0.785335
126,25,0,3,9,4,2.56838,6.64555,8,0.183647
126,28,-1,0,24,2,11.4568,-5.45419,1,0.354488
126,23,5,6,16,3,-1.1846,1.67472,0,0.576418
126,25,3,4,9,4,2.05906,7.50855,3,0.0917068
126,30,-1,0,10,2,-15.1654,-13.6445,1,0.484433
126,23,6,7,16,3,0.108666,1.68172,0,0.601355
126,25,0,5,9,4,2.74162,4.70572,8,0.304067
126,30,0,1,10,2,-14.2833,-13.2855,4,0.325922
126,28,0,1,24,2,12.1677,-6.05277,4,0.356077
126,25,5,6,9,4,2.2517,3.82877,3,0.216649
126,30,1,2,10,2,-15.517,-12.8164,3,0.300839
126,17,1,2,3,4,-1.75082,8.66286,3,1.06501
126,30,1,3,10,2,-14.5008,-14.5788,3,0.30279
126,91,1,2,21,2,-13.0649,-3.51183,3,0
126,28,1,2,24,2,11.9032,-4.77649,3,0.376461
126,17,0,3,3,4,-0.830941,11.3285,8,1.78226
126,28,1,3,24,2,10.8711,-6.22248,3,0.348443
126,36,-1,0,28,2,11.088,-4.7251,1,0.226225
126,38,-1,0,21,2,-3.56208,-19.3443,1,0.684027
126,38,0,1,21,2,-2.81092,-18.8219,4,0.679439
126,39,-1,0,24,2,16.2302,13.0981,1,0.471131
126,38,1,2,21,2,-4.12642,-18.7687,3,0.683375
126,39,0,1,24,2,15.35,13.2969,4,0.477316
126,42,-1,0,35,2,-3.21328,-11.4999,1,0.356445
126,39,1,2,24,2,16.1714,12.2775,3,0.4613
126,42,0,1,35,2,-4.03989,-11.1499,4,0.389446
126,39,1,3,24,2,16.5255,13.953,3,0.512346
126,38,1,3,21,2,-3.03294,-20.1141,3,0.682188
126,42,1,2,35,2,-3.31264,-12.2744,3,0.350276
126,36,0,1,28,2,11.3356,-3.82549,4,0.226673
126,44,-1,0,38,2,3.40325,-17.754,1,0.363337
126,42,1,3,35,2,-2.81633,-10.6637,3,0.347663
126,49,-1,0,42,2,-4.38231,-13.8757,1,0.218055
126,44,0,1,38,2,4.14677,-18.3227,4,0.435416
126,49,0,1,42,2,-3.56914,-14.3396,4,0.207644
126,49,1,2,42,2,-4.00783,-13.1158,3,0.194661
126,50,-1,0,12,4,9.23725,7.10969,1,0.435903
126,44,1,2,38,2,3.84028,-17.0444,3,0.495284
126,50,0,1,12,4,10.2548,6.60013,8,0.712402
126,49,1,3,42,2,-4.82058,-14.7173,3,0.218083
126,54,-1,0,30,2,-11.9971,-8.83013,1,0.380284
126,55,-1,0,35,2,0.0361737,-3.87485,1,0.189793
126,56,-1,0,49,2,-5.2124,-14.0046,1,0.557657
126,55,0,1,35,2,0.471724,-3.04526,4,0.182712
126,54,0,1,30,2,-11.2042,-8.86649,4,0.369055
126,44,1,3,38,2,2.90027,-18.7114,3,0.45481
126,50,1,2,12,4,11.2083,6.08657,3,0.421059
126,57,-1,0,31,2,-15.1529,-4.29934,1,0.286733
126,58,-1,0,15,2,16.9606,-10.8381,1,0.34609
126,56,0,1,49,2,-6.04855,-13.573,4,0.548312
126,57,0,1,31,2,-15.3889,-5.18419,4,0.277
126,58,0,1,15,2,17.1017,-11.7089,4,0.340553
126,54,1,2,30,2,-12.5086,-9.28119,3,0.376439
126,55,1,2,35,2,-0.767677,-3.35599,3,0.172173
126,50,0,3,12,4,8.88578,8.15506,8,0.742125
126,55,1,3,35,2,1.06189,-4.27263,3,0.193687
126,58,1,2,15,2,17.7604,-10.568,3,0.341261
126,36,1,2,28,2,10.2841,-4.59826,3,0.209702
126,56,1,2,49,2,-5.73731,-14.8558,3,0.548554
126,62,-1,0,42,2,-3.92297,-11.916,1,1.13854
126,58,1,3,15,2,16.1383,-10.772,3,0.343702
126,63,-1,0,38,2,-1.50728,-15.1047,1,0.471572
126,63,0,1,38,2,-2.48046,-15.2257,4,0.466014
126,63,1,2,38,2,-1.37995,-15.852,3,0.471772
126,63,1,3,38,2,-2.00598,-14.0212,3,0.444253
126,66,-1,0,58,2,16.373,-11.4739,1,0.759177
126,66,0,1,58,2,15.4238,-11.5877,4,0.745625
126,54,1,3,30,2,-12.5773,-8.81159,3,0.35787
126,69,-1,0,38,2,0.685968,-19.8696,1,0.0736129
126,70,-1,0,54,2,-22.969,-4.00932,1,0.142161
126,69,0,1,38,2,-0.146185,-19.4769,4,0.0833707
126,70,0,1,54,2,-23.2038,-3.15792,4,0.143904
126,70,1,2,54,2,-23.6599,-4.39309,3,0.134717
126,70,1,3,54,2,-22.1133,-3.8628,3,0.13659
126,71,-1,0,15,2,8.95613,-7.30531,1,0.435137
126,78,-1,0,30,2,-15.4893,-14.374,1,0.278226
126,76,-1,0,63,2,-0.734941,-15.5013,1,0.486413
126,81,-1,0,54,2,-11.6974,-9.56047,1,0.631212
126,76,0,1,63,2,-1.11663,-16.3908,4,0.474499
126,82,-1,0,39,2,15.8277,13.8201,1,1.18221
126,23,7,8,16,3,1.12617,2.54391,0,0.615448
126,82,0,1,39,2,16.0026,14.7217,4,1.18489
126,81,0,1,54,2,-12.3899,-10.0956,4,0.640647
126,69,1,2,38,2,0.450813,-20.6569,3,0.0734604
126,76,1,2,63,2,0.109777,-15.982,3,0.466763
126,71,0,1,15,2,8.0898,-7.00723,4,0.4254
126,87,-1,0,23,3,-5.75255,2.19352,1,0.624593
126,69,1,3,38,2,1.03973,-18.9169,3,0.124962
126,81,1,2,54,2,-11.0665,-10.0364,3,0.664735
126,50,3,4,12,4,8.48142,9.14882,3,0.442476
126,66,1,2,58,2,16.4768,-12.3451,3,0.737324
126,87,0,1,23,3,-5.32305,3.09401,4,0.636756
126,50,0,5,12,4,8.1316,6.79334,8,0.727854
126,87,1,2,23,3,-6.62317,2.83686,3,0.667336
126,89,-1,0,10,2,-11.3702,9.52741,1,0.652717
126,90,-1,0,44,2,2.94057,-17.0837,1,0.587384
126,89,0,1,10,2,-10.5513,8.99193,4,0.621743
126,92,-1,0,16,3,0.854121,-2.194,1,0.491823
126,89,1,2,10,2,-10.8013,10.2642,3,0.632788
126,50,5,6,12,4,7.07103,6.68552,3,0.431181
126,90,0,1,44,2,2.30003,-16.4203,4,0.593816
126,92,0,1,16,3,0.853159,-3.22528,4,0.485244
126,78,0,1,30,2,-15.024,-13.5692,4,0.483907
127,0,-1,0,4294967295,1,-14.3477,-6.86647,1,0.332849
127,0,0,1,4294967295,1,-13.7168,-6.30672,8,1.01243
127,0,0,2,4294967295,1,-15.1312,-6.57342,8,0.958108
127,0,0,3,4294967295,1,-14.2991,-7.69502,8,1.07381
127,1,-1,0,4294967295,2,16.121,-7.61082,1,0.178865
127,1,0,1,4294967295,2,16.5635,-8.42395,4,0.17961
127,1,1,2,4294967295,2,16.8153,-7.14047,3,0.159361
127,1,1,3,4294967295,2,15.261,-8.21382,3,0.178845
127,2,-1,0,4294967295,3,-2.78297,17.2919,1,0.0342332
127,2,0,1,4294967295,3,-3.86233,17.3846,4,0.0225037
127,2,1,2,4294967295,3,-3.30677,16.2261,3,0.0221266
127,2,1,3,4294967295,3,-3.11302,18.4275,3,0.0117971
127,2,0,4,4294967295,3,-1.48654,17.0213,0,0.0348731
127,2,4,5,4294967295,3,-0.305322,16.2914,0,0.0324956
127,2,5,6,4294967295,3,1.02819,16.079,0,0.0324411
127,2,6,7,4294967295,3,2.31293,15.821,0,0.0353489
127,2,7,8,4294967295,3,3.43796,16.5551,0,0.0383224
127,3,-1,0,4294967295,4,-2.47415,11.1683,1,0.146286
127,3,0,1,4294967295,4,-2.02768,10.1407,8,0.197548
127,3,1,2,4294967295,4,-1.71292,9.19382,3,0.103683
127,3,0,3,4294967295,4,-1.92359,12.1446,8,0.197728
127,3,3,4,4294967295,4,-1.40024,12.9977,3,0.103841
127,3,0,5,4294967295,4,-3.58647,11.324,8,0.371816
127,3,5,6,4294967295,4,-4.56482,11.5416,3,0.23106
127,4,-1,0,0,1,-13.6015,-7.15514,1,1.19076
127,4,0,1,0,1,-13.4916,-7.99133,8,3.57503
127,4,0,2,0,1,-12.9193,-6.67123,8,3.5881
127,10,-1,0,1,2,-12.7736,9.31141,1,0.327584
127,10,0,1,1,2,-13.5105,9.86397,4,0.422175
127,10,1,2,1,2,-13.1317,8.60494,3,0.483201
127,12,-1,0,9,4,8.4454,7.6794,1,0.480613
127,10,1,3,1,2,-12.2733,10.3003,3,0.463256
127,12,0,1,9,4,7.32468,7.58258,8,0.821552
127,12,1,2,9,4,6.24723,7.51836,3,0.491813
127,12,0,3,9,4,9.09394,6.72218,8,0.751498
127,15,-1,0,1,2,9.56741,-7.38598,1,0.305321
127,16,-1,0,2,3,1.00769,-1.43805,1,0.490364
127,16,0,1,2,3,1.99451,-1.74313,4,0.609955
127,16,1,2,2,3,1.74587,-0.472005,3,0.707727
127,16,1,3,2,3,0.886403,-2.4509,3,0.639958
127,12,3,4,9,4,9.75414,5.88478,3,0.430091
127,16,0,4,2,3,-0.121842,-0.825783,0,0.544428
127,12,0,5,9,4,8.84777,8.80793,8,0.832986
127,16,4,5,2,3,-0.928414,0.273429,0,0.614628
127,17,-1,0,3,4,-1.70497,10.8675,1,1.05604
127,15,0,1,1,2,9.26078,-6.53595,4,0.29804
127,16,5,6,2,3,-1.923,1.16103,0,0.634775
127,17,0,1,3,4,-1.2193,9.85776,8,1.75754
127,12,5,6,9,4,9.1967,9.82647,3,0.506377
127,15,1,2,1,2,8.89929,-7.82834,3,0.297641
