second,family,mature,births,max_generation,changed_births,late_births
730,2,0,4,2,2,0
730,3,6,11,3,10,0
740,0,0,2,1,2,0
740,1,0,1,1,1,0
740,2,0,4,2,2,0
740,3,5,11,3,10,0
750,0,0,2,1,2,0
750,1,0,1,1,1,0
750,2,0,4,2,2,0
750,3,5,11,3,10,0
760,0,0,2,1,2,0
760,1,0,1,1,1,0
760,2,0,4,2,2,0
760,3,5,11,3,10,0
770,0,0,2,1,2,0
770,1,0,1,1,1,0
770,2,0,4,2,2,0
770,3,5,11,3,10,0
780,0,0,2,1,2,0
780,1,0,1,1,1,0
780,2,0,4,2,2,0
780,3,5,11,3,10,0
790,0,0,2,1,2,0
790,1,0,1,1,1,0
790,2,0,4,2,2,0
790,3,5,11,3,10,0
800,0,0,2,1,2,0
800,1,0,1,1,1,0
800,2,0,4,2,2,0
800,3,5,11,3,10,0
810,0,0,2,1,2,0
810,1,0,1,1,1,0
810,2,0,4,2,2,0
810,3,4,11,3,10,0
820,0,0,2,1,2,0
820,1,0,1,1,1,0
820,2,0,4,2,2,0
820,3,4,11,3,10,0
830,0,0,2,1,2,0
830,1,0,1,1,1,0
830,2,0,4,2,2,0
830,3,4,11,3,10,0
840,0,0,2,1,2,0
840,1,0,1,1,1,0
840,2,0,4,2,2,0
840,3,4,11,3,10,0
850,0,0,2,1,2,0
850,1,0,1,1,1,0
850,2,0,4,2,2,0
850,3,5,12,4,11,0
860,0,0,2,1,2,0
860,1,0,1,1,1,0
860,2,0,4,2,2,0
860,3,5,12,4,11,0
870,0,0,2,1,2,0
870,1,0,1,1,1,0
870,2,0,4,2,2,0
870,3,5,12,4,11,0
880,0,0,2,1,2,0
880,1,0,1,1,1,0
880,2,0,4,2,2,0
880,3,6,13,5,12,0
890,0,0,2,1,2,0
890,1,0,1,1,1,0
890,2,0,4,2,2,0
890,3,6,13,5,12,0
900,0,0,2,1,2,0
900,1,0,1,1,1,0
900,2,0,4,2,2,0
900,3,6,13,5,12,0
910,0,0,2,1,2,0
910,1,0,1,1,1,0
910,2,0,4,2,2,0
910,3,6,13,5,12,0
920,0,0,2,1,2,0
920,1,0,1,1,1,0
920,2,0,4,2,2,0
920,3,6,13,5,12,0
930,0,0,2,1,2,0
930,1,0,1,1,1,0
930,2,0,4,2,2,0
930,3,6,13,5,12,0
940,0,0,2,1,2,0
940,1,0,1,1,1,0
940,2,0,4,2,2,0
940,3,6,13,5,12,0
950,0,0,2,1,2,0
950,1,0,1,1,1,0
950,2,0,4,2,2,0
950,3,6,13,5,12,0
960,0,0,2,1,2,0
960,1,0,1,1,1,0
960,2,0,4,2,2,0
960,3,5,13,5,12,0
970,0,0,2,1,2,0
970,1,0,1,1,1,0
970,2,0,4,2,2,0
970,3,5,13,5,12,0
980,0,0,2,1,2,0
980,1,0,1,1,1,0
980,2,0,4,2,2,0
980,3,5,13,5,12,0
990,0,0,2,1,2,0
990,1,0,1,1,1,0
990,2,0,4,2,2,0
990,3,5,13,5,12,0
1000,0,0,2,1,2,0
1000,1,0,1,1,1,0
1000,2,0,4,2,2,0
1000,3,5,13,5,12,0
1010,0,0,2,1,2,0
1010,1,0,1,1,1,0
1010,2,0,4,2,2,0
1010,3,5,13,5,12,0
1020,0,0,2,1,2,0
1020,1,0,1,1,1,0
1020,2,0,4,2,2,0
1020,3,5,13,5,12,0
1030,0,0,2,1,2,0
1030,1,0,1,1,1,0
1030,2,0,4,2,2,0
1030,3,5,13,5,12,0
1040,0,0,2,1,2,0
1040,1,0,1,1,1,0
1040,2,0,4,2,2,0
1040,3,5,13,5,12,0
1050,0,0,2,1,2,0
1050,1,0,1,1,1,0
1050,2,0,4,2,2,0
1050,3,6,14,5,13,1
1060,0,0,2,1,2,0
1060,1,0,1,1,1,0
1060,2,0,4,2,2,0
1060,3,6,14,5,13,1
1070,0,0,2,1,2,0
1070,1,0,1,1,1,0
1070,2,0,4,2,2,0
1070,3,6,14,5,13,1
1080,0,0,2,1,2,0
1080,1,0,1,1,1,0
1080,2,0,4,2,2,0
1080,3,6,14,5,13,1
1090,0,0,2,1,2,0
1090,1,0,1,1,1,0
1090,2,0,4,2,2,0
1090,3,6,14,5,13,1
1100,0,0,2,1,2,0
